Hour,Date,True_Price,Forecast_Price,PSO_Energy_Actual,PSO_SOC,PSO_Instant_Profit,PSO_Cumulative_Profit,PPO_Energy_Actual,PPO_SOC,PPO_Instant_Profit,PPO_Cumulative_Profit
468,2024-01-20,82.88,82.88,0.0,0.1,-0.0,2881.3822262043873,2.0,0.575,-165.76,2279.2562790315787
469,2024-01-20,77.75,77.75,2.0,0.575,-155.5,2725.8822262043873,1.3684210526315792,0.9,-106.39473684210529,2172.8615421894733
470,2024-01-20,78.65,78.65,1.3684210526315792,0.9,-107.62631578947371,2618.2559104149136,0.0,0.9,-0.0,2172.8615421894733
471,2024-01-20,90.85,90.85,0.0,0.9,-0.0,2618.2559104149136,0.0,0.9,-0.0,2172.8615421894733
472,2024-01-20,96.07,96.07,0.0,0.9,-0.0,2618.2559104149136,0.0,0.9,-0.0,2172.8615421894733
473,2024-01-20,105.0,105.0,-2.0,0.37368421052631584,210.0,2828.2559104149136,-1.2,0.5842105263157895,126.0,2298.8615421894733
474,2024-01-20,105.0,105.0,0.0,0.37368421052631584,-0.0,2828.2559104149136,-1.2,0.268421052631579,126.0,2424.8615421894733
475,2024-01-20,105.6,105.6,-1.0400000000000003,0.1,109.82400000000003,2938.0799104149137,-0.6400000000000001,0.1,67.584,2492.445542189473
476,2024-01-20,98.52,98.52,0.0,0.1,-0.0,2938.0799104149137,0.0,0.1,-0.0,2492.445542189473
477,2024-01-20,92.91,92.91,0.0,0.1,-0.0,2938.0799104149137,0.0,0.1,-0.0,2492.445542189473
478,2024-01-20,81.23,81.23,0.0,0.1,-0.0,2938.0799104149137,0.0,0.1,-0.0,2492.445542189473
479,2024-01-20,76.93,76.93,0.0,0.1,-0.0,2938.0799104149137,0.0,0.1,-0.0,2492.445542189473
480,2024-01-21,84.4,84.4,0.0,0.1,-0.0,2938.0799104149137,0.0,0.1,-0.0,2492.445542189473
481,2024-01-21,82.2,82.2,0.0,0.1,-0.0,2938.0799104149137,0.0,0.1,-0.0,2492.445542189473
482,2024-01-21,75.03,75.03,0.0,0.1,-0.0,2938.0799104149137,2.0,0.575,-150.06,2342.385542189473
483,2024-01-21,69.0,69.0,2.0,0.575,-138.0,2800.0799104149137,1.3684210526315792,0.9,-94.42105263157896,2247.964489557894
484,2024-01-21,70.0,70.0,0.0,0.575,-0.0,2800.0799104149137,0.0,0.9,-0.0,2247.964489557894
485,2024-01-21,69.0,69.0,1.3684210526315792,0.9,-94.42105263157896,2705.6588577833345,0.0,0.9,-0.0,2247.964489557894
486,2024-01-21,73.0,73.0,0.0,0.9,-0.0,2705.6588577833345,0.0,0.9,-0.0,2247.964489557894
487,2024-01-21,90.0,90.0,-1.2000000045042025,0.584210525130473,108.00000040537823,2813.6588581887127,-1.2,0.5842105263157895,108.0,2355.964489557894
488,2024-01-21,93.59,93.59,-1.8399999954957975,0.1,172.20559957845168,2985.8644577671644,-1.2,0.268421052631579,112.308,2468.272489557894
489,2024-01-21,89.34,89.34,0.0,0.1,-0.0,2985.8644577671644,-0.6400000000000001,0.1,57.17760000000001,2525.450089557894
490,2024-01-21,69.35615,69.35615,0.0,0.1,-0.0,2985.8644577671644,0.0,0.1,-0.0,2525.450089557894
491,2024-01-21,62.89145,62.89145,0.0,0.1,-0.0,2985.8644577671644,2.0,0.575,-125.7829,2399.667189557894
492,2024-01-21,60.33551,60.33551,1.3684210529830212,0.4250000000834675,-82.5643821264676,2903.300075640697,1.3684210526315792,0.9,-82.56438210526318,2317.1028074526307
493,2024-01-21,58.1183,58.1183,1.999999999648558,0.9,-116.23659997957479,2787.063475661122,0.0,0.9,-0.0,2317.1028074526307
494,2024-01-21,65.1,65.1,0.0,0.9,-0.0,2787.063475661122,0.0,0.9,-0.0,2317.1028074526307
495,2024-01-21,88.38,88.38,0.0,0.9,-0.0,2787.063475661122,0.0,0.9,-0.0,2317.1028074526307
496,2024-01-21,95.0,95.0,0.0,0.9,-0.0,2787.063475661122,0.0,0.9,-0.0,2317.1028074526307
497,2024-01-21,98.81405,98.81405,0.0,0.9,-0.0,2787.063475661122,-0.19999999999999996,0.8473684210526317,19.762809999999995,2336.865617452631
498,2024-01-21,101.87,101.87,0.0,0.9,-0.0,2787.063475661122,-1.2,0.5315789473684212,122.244,2459.109617452631
499,2024-01-21,105.1,105.1,-2.0,0.37368421052631584,210.2,2997.263475661122,-1.2,0.21578947368421064,126.11999999999999,2585.229617452631
500,2024-01-21,105.1,105.1,-1.0400000000000003,0.1,109.30400000000002,3106.567475661122,-0.4400000000000004,0.1,46.244000000000035,2631.473617452631
501,2024-01-21,102.41,102.41,0.0,0.1,-0.0,3106.567475661122,0.0,0.1,-0.0,2631.473617452631
502,2024-01-21,97.75,97.75,0.0,0.1,-0.0,3106.567475661122,0.0,0.1,-0.0,2631.473617452631
503,2024-01-21,95.0,95.0,0.0,0.1,-0.0,3106.567475661122,0.0,0.1,-0.0,2631.473617452631
504,2024-01-22,84.4,84.4,0.0,0.1,-0.0,3106.567475661122,0.0,0.1,-0.0,2631.473617452631
505,2024-01-22,82.2,82.2,0.0,0.1,-0.0,3106.567475661122,2.0,0.575,-164.4,2467.073617452631
506,2024-01-22,77.9,77.9,0.0,0.1,-0.0,3106.567475661122,1.3684210526315792,0.9,-106.60000000000002,2360.473617452631
