Hour,Date,True_Price,Forecast_Price,PSO_Action,PSO_SOC,PSO_Instant_Profit,PSO_Cumulative_Profit,PPO_Action,PPO_SOC,PPO_Instant_Profit,PPO_Cumulative_Profit
48,2024-01-03,82.5,82.5,-2.0,0.09999999999999998,-0.0,397.0466611723069,-1.2,0.1,-0.0,376.25244210526307
49,2024-01-03,70.1,70.1,-1.9524989588538908,0.09999999999999998,-0.0,397.0466611723069,2.0,0.575,-140.2,236.05244210526308
50,2024-01-03,50.21346,50.21346,-0.06771234504518761,0.09999999999999998,-0.0,397.0466611723069,2.0,0.9,-68.71315578947369,167.3392863157894
51,2024-01-03,40.0,40.0,2.0,0.575,-80.0,317.0466611723069,2.0,0.9,-0.0,167.3392863157894
52,2024-01-03,50.0,50.0,2.0,0.9,-68.42105263157896,248.62560854072797,2.0,0.9,-0.0,167.3392863157894
53,2024-01-03,75.0,75.0,2.0,0.9,-0.0,248.62560854072797,2.0,0.9,-0.0,167.3392863157894
54,2024-01-03,95.46,95.46,2.0,0.9,-0.0,248.62560854072797,2.0,0.9,-0.0,167.3392863157894
55,2024-01-03,108.28,108.28,1.31361258116452,0.9,-0.0,248.62560854072797,-1.2,0.5842105263157895,129.936,297.2752863157894
56,2024-01-03,114.99561,114.99561,-2.0,0.37368421052631584,229.99122,478.61682854072797,-1.2,0.268421052631579,137.994732,435.2700183157894
57,2024-01-03,113.34489,113.34489,-2.0,0.09999999999999998,117.87868560000004,596.495514140728,-1.2,0.1,72.54072960000002,507.8107479157894
58,2024-01-03,107.85233,107.85233,-2.0,0.09999999999999998,-0.0,596.495514140728,-1.2,0.1,-0.0,507.8107479157894
59,2024-01-03,105.0,105.0,-0.7361972048666691,0.09999999999999998,-0.0,596.495514140728,-1.2,0.1,-0.0,507.8107479157894
60,2024-01-03,92.04644,92.04644,1.3684210557005965,0.4250000007288916,-125.95828659828162,470.5372275424464,2.0,0.575,-184.09288,323.7178679157894
61,2024-01-03,91.59366,91.59366,2.0,0.9,-183.1873197188975,287.34990782354885,2.0,0.9,-125.33869263157897,198.37917528421042
62,2024-01-03,97.50897,97.50897,2.0,0.9,-0.0,287.34990782354885,2.0,0.9,-0.0,198.37917528421042
63,2024-01-03,106.02775,106.02775,0.5305667949893366,0.9,-0.0,287.34990782354885,2.0,0.9,-0.0,198.37917528421042
64,2024-01-03,109.7411,109.7411,2.0,0.9,-0.0,287.34990782354885,-0.19999999999999996,0.8473684210526317,21.948219999999996,220.3273952842104
65,2024-01-03,115.81,115.81,-2.0,0.37368421052631584,231.62,518.9699078235489,-1.2,0.5315789473684212,138.972,359.2993952842104
66,2024-01-03,115.81,115.81,-1.8568955476769042,0.09999999999999998,120.44240000000003,639.4123078235489,-1.2,0.21578947368421064,138.972,498.27139528421037
67,2024-01-03,115.81,115.81,-0.5259330298156765,0.09999999999999998,-0.0,639.4123078235489,-1.2,0.1,50.956400000000045,549.2277952842104
68,2024-01-03,109.0,109.0,-0.36068368098385345,0.09999999999999998,-0.0,639.4123078235489,-1.2,0.1,-0.0,549.2277952842104
69,2024-01-03,106.0,106.0,-2.0,0.09999999999999998,-0.0,639.4123078235489,-1.2,0.1,-0.0,549.2277952842104
70,2024-01-03,101.46,101.46,-2.0,0.09999999999999998,-0.0,639.4123078235489,-1.2,0.1,-0.0,549.2277952842104
71,2024-01-03,82.59,82.59,-2.0,0.09999999999999998,-0.0,639.4123078235489,-1.2,0.1,-0.0,549.2277952842104
72,2024-01-04,74.19,74.19,-2.0,0.09999999999999998,-0.0,639.4123078235489,-1.2,0.1,-0.0,549.2277952842104
73,2024-01-04,65.0,65.0,-2.0,0.09999999999999998,-0.0,639.4123078235489,2.0,0.575,-130.0,419.2277952842104
74,2024-01-04,40.0,40.0,1.3684210526315712,0.4249999999999981,-54.73684210526285,584.675465718286,2.0,0.9,-54.736842105263165,364.4909531789472
75,2024-01-04,35.19694,35.19694,2.0,0.8999999999999981,-70.39388,514.281585718286,2.0,0.9,-0.0,364.4909531789472
76,2024-01-04,49.39,49.39,2.0,0.8999999999999981,-0.0,514.281585718286,2.0,0.9,-0.0,364.4909531789472
77,2024-01-04,70.1,70.1,2.0,0.8999999999999981,-0.0,514.281585718286,2.0,0.9,-0.0,364.4909531789472
78,2024-01-04,97.61,97.61,2.0,0.8999999999999981,-0.0,514.281585718286,2.0,0.9,-0.0,364.4909531789472
79,2024-01-04,106.51,106.51,2.0,0.8999999999999981,-0.0,514.281585718286,-1.2,0.5842105263157895,127.812,492.30295317894723
80,2024-01-04,109.49416,109.49416,-2.0,0.37368421052631395,218.98832,733.269905718286,-1.2,0.268421052631579,131.392992,623.6959451789472
81,2024-01-04,107.23976,107.23976,-2.0,0.09999999999999998,111.52935039999927,844.7992561182854,-1.2,0.1,68.63344640000001,692.3293915789473
82,2024-01-04,94.35704,94.35704,-2.0,0.09999999999999998,-0.0,844.7992561182854,-1.2,0.1,-0.0,692.3293915789473
83,2024-01-04,87.10039,87.10039,-0.9810461110930273,0.09999999999999998,-0.0,844.7992561182854,-1.2,0.1,-0.0,692.3293915789473
84,2024-01-04,83.81886,83.81886,2.0,0.575,-167.63772,677.1615361182853,2.0,0.575,-167.63772,524.6916715789473
85,2024-01-04,85.96413,85.96413,2.0,0.9,-117.63512526315792,559.5264108551274,2.0,0.9,-117.63512526315792,407.0565463157894
86,2024-01-04,92.11054,92.11054,2.0,0.9,-0.0,559.5264108551274,2.0,0.9,-0.0,407.0565463157894
87,2024-01-04,103.34,103.34,2.0,0.9,-0.0,559.5264108551274,2.0,0.9,-0.0,407.0565463157894
88,2024-01-04,110.02,110.02,1.4975645411612666,0.9,-0.0,559.5264108551274,2.0,0.9,-0.0,407.0565463157894
89,2024-01-04,116.87,116.87,0.17071106542624562,0.9,-0.0,559.5264108551274,-1.2,0.5842105263157895,140.244,547.3005463157893
90,2024-01-04,118.1,118.1,-2.0,0.37368421052631584,236.2,795.7264108551274,-1.2,0.268421052631579,141.72,689.0205463157894
91,2024-01-04,118.1,118.1,-2.0,0.09999999999999998,122.82400000000003,918.5504108551274,-1.2,0.1,75.58400000000002,764.6045463157894
92,2024-01-04,112.99,112.99,-1.480677996046486,0.09999999999999998,-0.0,918.5504108551274,-1.2,0.1,-0.0,764.6045463157894
93,2024-01-04,107.05,107.05,-2.0,0.09999999999999998,-0.0,918.5504108551274,-1.2,0.1,-0.0,764.6045463157894
94,2024-01-04,105.59,105.59,-1.9234984459548654,0.09999999999999998,-0.0,918.5504108551274,-1.2,0.1,-0.0,764.6045463157894
95,2024-01-04,97.98,97.98,-1.2084040102255462,0.09999999999999998,-0.0,918.5504108551274,-1.2,0.1,-0.0,764.6045463157894
96,2024-01-05,86.07515,86.07515,-1.6242202152475904,0.09999999999999998,-0.0,918.5504108551274,-1.2,0.1,-0.0,764.6045463157894
97,2024-01-05,88.96,88.96,-1.8811014433330464,0.09999999999999998,-0.0,918.5504108551274,-1.2,0.1,-0.0,764.6045463157894
98,2024-01-05,78.5,78.5,2.0,0.575,-157.0,761.5504108551274,2.0,0.575,-157.0,607.6045463157894
99,2024-01-05,78.5,78.5,2.0,0.9,-107.42105263157897,654.1293582235485,2.0,0.9,-107.42105263157897,500.1834936842105
100,2024-01-05,79.39,79.39,2.0,0.9,-0.0,654.1293582235485,2.0,0.9,-0.0,500.1834936842105
101,2024-01-05,79.6,79.6,2.0,0.9,-0.0,654.1293582235485,2.0,0.9,-0.0,500.1834936842105
102,2024-01-05,103.46,103.46,1.8937626909355054,0.9,-0.0,654.1293582235485,2.0,0.9,-0.0,500.1834936842105
103,2024-01-05,111.19,111.19,2.0,0.9,-0.0,654.1293582235485,2.0,0.9,-0.0,500.1834936842105
104,2024-01-05,115.0,115.0,1.8568199069382056,0.9,-0.0,654.1293582235485,2.0,0.9,-0.0,500.1834936842105
105,2024-01-05,120.4,120.4,1.5050847919707506,0.9,-0.0,654.1293582235485,-1.2,0.5842105263157895,144.48,644.6634936842105
106,2024-01-05,114.72,114.72,2.0,0.9,-0.0,654.1293582235485,-1.2,0.268421052631579,137.664,782.3274936842105
107,2024-01-05,112.68327,112.68327,1.538946380070887,0.9,-0.0,654.1293582235485,-1.2,0.1,72.11729280000002,854.4447864842105
108,2024-01-05,112.30081,112.30081,0.056088894727289285,0.9,-0.0,654.1293582235485,-1.2,0.1,-0.0,854.4447864842105
109,2024-01-05,110.68838,110.68838,2.0,0.9,-0.0,654.1293582235485,-1.2,0.1,-0.0,854.4447864842105
110,2024-01-05,111.85887,111.85887,1.1254760434816709,0.9,-0.0,654.1293582235485,-1.2,0.1,-0.0,854.4447864842105
111,2024-01-05,112.01889,112.01889,2.0,0.9,-0.0,654.1293582235485,-1.2,0.1,-0.0,854.4447864842105
112,2024-01-05,113.85,113.85,2.0,0.9,-0.0,654.1293582235485,-1.2,0.1,-0.0,854.4447864842105
113,2024-01-05,120.0,120.0,-2.0,0.37368421052631584,240.0,894.1293582235485,-1.2,0.1,-0.0,854.4447864842105
114,2024-01-05,119.66,119.66,-1.979368337233876,0.09999999999999998,124.44640000000003,1018.5757582235485,-1.2,0.1,-0.0,854.4447864842105
115,2024-01-05,115.81,115.81,-2.0,0.09999999999999998,-0.0,1018.5757582235485,-1.2,0.1,-0.0,854.4447864842105
116,2024-01-05,111.0,111.0,-0.9742968658485714,0.09999999999999998,-0.0,1018.5757582235485,-1.2,0.1,-0.0,854.4447864842105
117,2024-01-05,110.0,110.0,-1.9913820779732248,0.09999999999999998,-0.0,1018.5757582235485,-1.2,0.1,-0.0,854.4447864842105
118,2024-01-05,104.84,104.84,-2.0,0.09999999999999998,-0.0,1018.5757582235485,-1.2,0.1,-0.0,854.4447864842105
119,2024-01-05,86.8,86.8,2.0,0.575,-173.6,844.9757582235485,-1.2,0.1,-0.0,854.4447864842105
120,2024-01-06,97.5,97.5,-0.001015774562192609,0.575,-0.0,844.9757582235485,-1.2,0.1,-0.0,854.4447864842105
121,2024-01-06,97.67,97.67,-2.0,0.09999999999999992,176.29435,1021.2701082235485,-1.2,0.1,-0.0,854.4447864842105
122,2024-01-06,93.0,93.0,-1.1005409870366258,0.09999999999999992,-0.0,1021.2701082235485,-1.2,0.1,-0.0,854.4447864842105
123,2024-01-06,93.0,93.0,-2.0,0.09999999999999992,-0.0,1021.2701082235485,-1.2,0.1,-0.0,854.4447864842105
124,2024-01-06,89.7,89.7,2.0,0.575,-179.4,841.8701082235485,-1.2,0.1,-0.0,854.4447864842105
125,2024-01-06,89.47,89.47,2.0,0.9,-122.4326315789474,719.4374766446011,-0.19999999999999996,0.1,-0.0,854.4447864842105
126,2024-01-06,91.96,91.96,1.9932172013378884,0.9,-0.0,719.4374766446011,2.0,0.575,-183.92,670.5247864842105
127,2024-01-06,96.75,96.75,2.0,0.9,-0.0,719.4374766446011,2.0,0.9,-132.3947368421053,538.1300496421052
128,2024-01-06,94.66,94.66,2.0,0.9,-0.0,719.4374766446011,2.0,0.9,-0.0,538.1300496421052
129,2024-01-06,100.5,100.5,0.6182515165131737,0.9,-0.0,719.4374766446011,2.0,0.9,-0.0,538.1300496421052
130,2024-01-06,103.46,103.46,2.0,0.9,-0.0,719.4374766446011,-1.2,0.5842105263157895,124.15199999999999,662.2820496421052
131,2024-01-06,103.0,103.0,2.0,0.9,-0.0,719.4374766446011,-1.2,0.268421052631579,123.6,785.8820496421052
132,2024-01-06,103.46,103.46,1.1492379667137278,0.9,-0.0,719.4374766446011,-1.2,0.1,66.21440000000001,852.0964496421052
133,2024-01-06,100.5,100.5,1.9474451825361898,0.9,-0.0,719.4374766446011,-0.19999999999999996,0.1,-0.0,852.0964496421052
134,2024-01-06,100.25,100.25,2.0,0.9,-0.0,719.4374766446011,2.0,0.575,-200.5,651.5964496421052
135,2024-01-06,103.0,103.0,2.0,0.9,-0.0,719.4374766446011,2.0,0.9,-140.94736842105266,510.64908122105254
136,2024-01-06,103.0,103.0,2.0,0.9,-0.0,719.4374766446011,2.0,0.9,-0.0,510.64908122105254
137,2024-01-06,111.65,111.65,1.6252808290496572,0.9,-0.0,719.4374766446011,2.0,0.9,-0.0,510.64908122105254
138,2024-01-06,114.9,114.9,-1.2000000228939958,0.5842105202910537,137.88000263052012,857.3174792751213,-1.2,0.5842105263157895,137.88,648.5290812210526
139,2024-01-06,116.97,116.97,-1.980005705761564,0.09999999999999998,215.2247973220893,1072.5422765972105,-1.2,0.268421052631579,140.364,788.8930812210526
140,2024-01-06,111.69,111.69,-2.0,0.09999999999999998,-0.0,1072.5422765972105,-1.2,0.1,71.48160000000001,860.3746812210527
141,2024-01-06,110.06,110.06,-0.9812533653778724,0.09999999999999998,-0.0,1072.5422765972105,-1.2,0.1,-0.0,860.3746812210527
142,2024-01-06,103.0,103.0,-1.9125991848202843,0.09999999999999998,-0.0,1072.5422765972105,-1.2,0.1,-0.0,860.3746812210527
143,2024-01-06,88.5,88.5,2.0,0.575,-177.0,895.5422765972105,-1.2,0.1,-0.0,860.3746812210527
144,2024-01-07,96.85,96.85,-2.0,0.09999999999999992,174.81425,1070.3565265972104,-1.2,0.1,-0.0,860.3746812210527
145,2024-01-07,96.58,96.58,-1.0699487731238693,0.09999999999999992,-0.0,1070.3565265972104,-1.2,0.1,-0.0,860.3746812210527
146,2024-01-07,93.8,93.8,-2.0,0.09999999999999992,-0.0,1070.3565265972104,-1.2,0.1,-0.0,860.3746812210527
147,2024-01-07,93.8,93.8,-2.0,0.09999999999999992,-0.0,1070.3565265972104,-1.2,0.1,-0.0,860.3746812210527
148,2024-01-07,85.93,85.93,-2.0,0.09999999999999992,-0.0,1070.3565265972104,2.0,0.575,-171.86,688.5146812210527
149,2024-01-07,84.3,84.3,2.0,0.575,-168.6,901.7565265972104,2.0,0.9,-115.35789473684213,573.1567864842106
150,2024-01-07,85.0,85.0,2.0,0.9,-116.31578947368423,785.4407371235261,2.0,0.9,-0.0,573.1567864842106
151,2024-01-07,102.27,102.27,-1.9996651902768905,0.3737723183481867,204.50575900961758,989.9464961331437,2.0,0.9,-0.0,573.1567864842106
152,2024-01-07,100.55,100.55,-2.0,0.09999999999999998,104.60566511765866,1094.5521612508023,-1.2,0.5842105263157895,120.66,693.8167864842105
153,2024-01-07,101.19,101.19,-0.5223283207655185,0.09999999999999998,-0.0,1094.5521612508023,-1.2,0.268421052631579,121.428,815.2447864842105
154,2024-01-07,96.0,96.0,-1.9304705513480243,0.09999999999999998,-0.0,1094.5521612508023,-1.2,0.1,61.44000000000001,876.6847864842106
155,2024-01-07,96.0,96.0,-2.0,0.09999999999999998,-0.0,1094.5521612508023,-1.2,0.1,-0.0,876.6847864842106
156,2024-01-07,95.65,95.65,-2.0,0.09999999999999998,-0.0,1094.5521612508023,-1.2,0.1,-0.0,876.6847864842106
157,2024-01-07,88.0,88.0,1.36842105263165,0.42500000000001686,-120.4210526315852,974.1311086192171,2.0,0.575,-176.0,700.6847864842106
158,2024-01-07,84.34138,84.34138,2.0,0.9,-168.68275999999403,805.4483486192231,2.0,0.9,-115.41452000000002,585.2702664842105
159,2024-01-07,88.32,88.32,2.0,0.9,-0.0,805.4483486192231,2.0,0.9,-0.0,585.2702664842105
160,2024-01-07,97.95,97.95,2.0,0.9,-0.0,805.4483486192231,2.0,0.9,-0.0,585.2702664842105
161,2024-01-07,108.87,108.87,0.8730380629292619,0.9,-0.0,805.4483486192231,-0.19999999999999996,0.8473684210526317,21.773999999999997,607.0442664842105
162,2024-01-07,109.49,109.49,2.0,0.9,-0.0,805.4483486192231,-1.2,0.5315789473684212,131.38799999999998,738.4322664842105
163,2024-01-07,110.53,110.53,-2.0,0.37368421052631584,221.06,1026.5083486192232,-1.2,0.21578947368421064,132.636,871.0682664842104
164,2024-01-07,110.0,110.0,-1.989891963196032,0.09999999999999998,114.40000000000003,1140.9083486192233,-1.2,0.1,48.40000000000004,919.4682664842105
165,2024-01-07,109.0,109.0,-2.0,0.09999999999999998,-0.0,1140.9083486192233,-1.2,0.1,-0.0,919.4682664842105
166,2024-01-07,102.47,102.47,-2.0,0.09999999999999998,-0.0,1140.9083486192233,-1.2,0.1,-0.0,919.4682664842105
167,2024-01-07,93.8,93.8,-0.6000492705767002,0.09999999999999998,-0.0,1140.9083486192233,-1.2,0.1,-0.0,919.4682664842105
168,2024-01-08,87.6,87.6,-1.9706477842564663,0.09999999999999998,-0.0,1140.9083486192233,-0.19999999999999996,0.1,-0.0,919.4682664842105
169,2024-01-08,85.28,85.28,2.0,0.575,-170.56,970.3483486192233,2.0,0.575,-170.56,748.9082664842106
170,2024-01-08,85.28,85.28,2.0,0.9,-116.69894736842107,853.6494012508023,2.0,0.9,-116.69894736842107,632.2093191157895
171,2024-01-08,90.79,90.79,0.3366421797130083,0.9,-0.0,853.6494012508023,2.0,0.9,-0.0,632.2093191157895
172,2024-01-08,93.8,93.8,2.0,0.9,-0.0,853.6494012508023,2.0,0.9,-0.0,632.2093191157895
173,2024-01-08,90.79,90.79,2.0,0.9,-0.0,853.6494012508023,2.0,0.9,-0.0,632.2093191157895
174,2024-01-08,107.46,107.46,2.0,0.9,-0.0,853.6494012508023,2.0,0.9,-0.0,632.2093191157895
175,2024-01-08,114.18,114.18,2.0,0.9,-0.0,853.6494012508023,-0.19999999999999996,0.8473684210526317,22.835999999999995,655.0453191157895
176,2024-01-08,125.5,125.5,-2.0,0.37368421052631584,251.0,1104.6494012508024,-1.2,0.5315789473684212,150.6,805.6453191157896
177,2024-01-08,123.0,123.0,-1.3975857841777384,0.09999999999999998,127.92000000000003,1232.5694012508025,-1.2,0.21578947368421064,147.6,953.2453191157896
178,2024-01-08,115.38,115.38,-2.0,0.09999999999999998,-0.0,1232.5694012508025,-1.2,0.1,50.767200000000045,1004.0125191157896
179,2024-01-08,112.22,112.22,-1.1178414116442972,0.09999999999999998,-0.0,1232.5694012508025,-1.2,0.1,-0.0,1004.0125191157896
180,2024-01-08,108.55,108.55,1.3684210526316662,0.4250000000000207,-148.54210526316737,1084.0272959876352,-1.2,0.1,-0.0,1004.0125191157896
181,2024-01-08,108.3,108.3,2.0,0.9,-216.59999999999056,867.4272959876446,2.0,0.575,-216.6,787.4125191157896
182,2024-01-08,110.97,110.97,0.15218851137275102,0.9,-0.0,867.4272959876446,2.0,0.9,-151.85368421052635,635.5588349052632
183,2024-01-08,115.2,115.2,0.9954159339483111,0.9,-0.0,867.4272959876446,2.0,0.9,-0.0,635.5588349052632
184,2024-01-08,122.00169,122.00169,1.6293491842671084,0.9,-0.0,867.4272959876446,-1.2,0.5842105263157895,146.402028,781.9608629052632
185,2024-01-08,130.1,130.1,-2.0,0.37368421052631584,260.2,1127.6272959876446,-1.2,0.268421052631579,156.11999999999998,938.0808629052632
186,2024-01-08,129.99382,129.99382,-2.0,0.09999999999999998,135.19357280000003,1262.8208687876447,-1.2,0.1,83.19604480000001,1021.2769077052632
187,2024-01-08,122.0095,122.0095,-2.0,0.09999999999999998,-0.0,1262.8208687876447,-1.2,0.1,-0.0,1021.2769077052632
188,2024-01-08,114.18,114.18,-1.9889597751583503,0.09999999999999998,-0.0,1262.8208687876447,-1.2,0.1,-0.0,1021.2769077052632
189,2024-01-08,107.46,107.46,-1.144962830648431,0.09999999999999998,-0.0,1262.8208687876447,-1.2,0.1,-0.0,1021.2769077052632
190,2024-01-08,102.9,102.9,-1.8415237102889541,0.09999999999999998,-0.0,1262.8208687876447,-1.2,0.1,-0.0,1021.2769077052632
191,2024-01-08,91.75,91.75,-1.9367292471945352,0.09999999999999998,-0.0,1262.8208687876447,-1.2,0.1,-0.0,1021.2769077052632
192,2024-01-09,87.5315,87.5315,-1.874886577924445,0.09999999999999998,-0.0,1262.8208687876447,-1.2,0.1,-0.0,1021.2769077052632
193,2024-01-09,86.18151,86.18151,-1.198749542985031,0.09999999999999998,-0.0,1262.8208687876447,-1.2,0.1,-0.0,1021.2769077052632
194,2024-01-09,85.00494,85.00494,-0.04285063848425241,0.09999999999999998,-0.0,1262.8208687876447,2.0,0.575,-170.00988,851.2670277052632
195,2024-01-09,84.08453,84.08453,2.0,0.575,-168.16906,1094.6518087876448,2.0,0.9,-115.0630410526316,736.2039866526316
196,2024-01-09,84.97701,84.97701,2.0,0.9,-116.28432947368424,978.3674793139605,2.0,0.9,-0.0,736.2039866526316
197,2024-01-09,89.34054,89.34054,0.6620732727046916,0.9,-0.0,978.3674793139605,2.0,0.9,-0.0,736.2039866526316
198,2024-01-09,106.76125,106.76125,1.312803453794619,0.9,-0.0,978.3674793139605,2.0,0.9,-0.0,736.2039866526316
199,2024-01-09,117.98,117.98,0.7416969806407446,0.9,-0.0,978.3674793139605,-1.2,0.5842105263157895,141.576,877.7799866526316
200,2024-01-09,131.3728,131.3728,-2.0,0.37368421052631584,262.7456,1241.1130793139605,-1.2,0.268421052631579,157.64736000000002,1035.4273466526315
201,2024-01-09,120.78817,120.78817,-2.0,0.09999999999999998,125.61969680000003,1366.7327761139604,-1.2,0.1,77.30442880000001,1112.7317754526316
202,2024-01-09,112.1,112.1,-1.9513712364691975,0.09999999999999998,-0.0,1366.7327761139604,-1.2,0.1,-0.0,1112.7317754526316
