time;P
20230929:0810;4639.599999999999
20230929:0910;5996.0
20230929:1010;6704.299999999999
20230929:1110;6905.0
20230929:1210;6686.5
20230929:1310;6129.099999999999
20230929:1410;4924.8
20230929:1510;3168.5
20230929:1610;1111.4
20230929:1710;0.0
20230929:1810;0.0
20230929:1910;0.0
20230929:2010;0.0
20230929:2110;0.0
20230929:2210;0.0
20230929:2310;0.0
20230930:0010;0.0
20230930:0110;0.0
20230930:0210;0.0
20230930:0310;0.0
20230930:0410;0.0
20230930:0510;0.0
20230930:0610;226.0
20230930:0710;2601.0
20230930:0810;2978.6000000000004
20230930:0910;4290.1
20230930:1010;6523.3
20230930:1110;6748.200000000001
20230930:1210;6604.0
20230930:1310;6022.5
20230930:1410;4784.599999999999
20230930:1510;3018.7
20230930:1610;1018.1999999999999
20230930:1710;0.0
20230930:1810;0.0
20230930:1910;0.0
20230930:2010;0.0
20230930:2110;0.0
20230930:2210;0.0
20230930:2310;0.0
20231001:0010;0.0
20231001:0110;0.0
20231001:0210;0.0
20231001:0310;0.0
20231001:0410;0.0
20231001:0510;0.0
20231001:0610;212.8
20231001:0710;2624.3
20231001:0810;4490.299999999999
20231001:0910;5840.700000000001
20231001:1010;6759.6
20231001:1110;7029.5
20231001:1210;6813.400000000001
20231001:1310;6200.1
20231001:1410;4871.0
20231001:1510;3056.9
20231001:1610;979.2
20231001:1710;0.0
20231001:1810;0.0
20231001:1910;0.0
20231001:2010;0.0
20231001:2110;0.0
20231001:2210;0.0
20231001:2310;0.0
20231002:0010;0.0
20231002:0110;0.0
20231002:0210;0.0
20231002:0310;0.0
20231002:0410;0.0
20231002:0510;0.0
20231002:0610;212.89999999999998
20231002:0710;2509.4
20231002:0810;4345.5
20231002:0910;5730.1
20231002:1010;6605.299999999999
20231002:1110;6906.5
20231002:1210;6701.1
20231002:1310;5860.8
20231002:1410;4697.5
20231002:1510;2966.8
20231002:1610;967.0
20231002:1710;0.0
20231002:1810;0.0
20231002:1910;0.0
20231002:2010;0.0
20231002:2110;0.0
20231002:2210;0.0
20231002:2310;0.0
20231003:0010;0.0
20231003:0110;0.0
20231003:0210;0.0
20231003:0310;0.0
20231003:0410;0.0
20231003:0510;0.0
20231003:0610;185.6
20231003:0710;2251.5
20231003:0810;3936.3999999999996
20231003:0910;5410.8
20231003:1010;6427.799999999999
20231003:1110;6784.299999999999
20231003:1210;6581.1
20231003:1310;5983.099999999999
20231003:1410;4703.4
20231003:1510;2904.1000000000004
20231003:1610;899.7
20231003:1710;0.0
20231003:1810;0.0
20231003:1910;0.0
20231003:2010;0.0
20231003:2110;0.0
20231003:2210;0.0
20231003:2310;0.0
20231004:0010;0.0
20231004:0110;0.0
20231004:0210;0.0
20231004:0310;0.0
20231004:0410;0.0
20231004:0510;0.0
20231004:0610;167.8
20231004:0710;2500.5
20231004:0810;4092.0
20231004:0910;4344.700000000001
20231004:1010;6580.299999999999
20231004:1110;6716.3
20231004:1210;6576.2
20231004:1310;5606.5
20231004:1410;4137.200000000001
20231004:1510;2021.6999999999998
20231004:1610;300.5
20231004:1710;0.0
20231004:1810;0.0
20231004:1910;0.0
20231004:2010;0.0
20231004:2110;0.0
20231004:2210;0.0
20231004:2310;0.0
20231005:0010;0.0
20231005:0110;0.0
20231005:0210;0.0
20231005:0310;0.0
20231005:0410;0.0
20231005:0510;0.0
20231005:0610;180.39999999999998
20231005:0710;1630.1
20231005:0810;3478.1
20231005:0910;4943.0
20231005:1010;4632.3
20231005:1110;5894.2
20231005:1210;4985.6
20231005:1310;5076.4
20231005:1410;4193.9
20231005:1510;2727.6
20231005:1610;724.0
20231005:1710;0.0
20231005:1810;0.0
20231005:1910;0.0
20231005:2010;0.0
20231005:2110;0.0
20231005:2210;0.0
20231005:2310;0.0
20231006:0010;0.0
20231006:0110;0.0
20231006:0210;0.0
20231006:0310;0.0
20231006:0410;0.0
20231006:0510;0.0
20231006:0610;121.8
20231006:0710;958.3
20231006:0810;1498.0
20231006:0910;2740.7
20231006:1010;5279.299999999999
20231006:1110;6901.599999999999
20231006:1210;5731.4
20231006:1310;4466.8
20231006:1410;3456.6000000000004
20231006:1510;2054.0
20231006:1610;229.0
20231006:1710;0.0
20231006:1810;0.0
20231006:1910;0.0
20231006:2010;0.0
20231006:2110;0.0
20231006:2210;0.0
20231006:2310;0.0
20231007:0010;0.0
20231007:0110;0.0
20231007:0210;0.0
20231007:0310;0.0
20231007:0410;0.0
20231007:0510;0.0
20231007:0610;164.0
20231007:0710;2013.5
20231007:0810;4248.3
20231007:0910;5814.2
20231007:1010;6673.400000000001
20231007:1110;6887.0
20231007:1210;6510.8
20231007:1310;5903.3
20231007:1410;4645.400000000001
20231007:1510;2841.5
20231007:1610;201.9
20231007:1710;0.0
20231007:1810;0.0
20231007:1910;0.0
20231007:2010;0.0
20231007:2110;0.0
20231007:2210;0.0
20231007:2310;0.0
20231008:0010;0.0
20231008:0110;0.0
20231008:0210;0.0
20231008:0310;0.0
20231008:0410;0.0
20231008:0510;0.0
20231008:0610;147.10000000000002
20231008:0710;2702.6
20231008:0810;4470.299999999999
20231008:0910;5845.299999999999
20231008:1010;6628.400000000001
20231008:1110;6688.6
20231008:1210;6310.2
20231008:1310;5726.4
20231008:1410;4511.0
20231008:1510;2783.0
20231008:1610;193.5
20231008:1710;0.0
20231008:1810;0.0
20231008:1910;0.0
20231008:2010;0.0
20231008:2110;0.0
20231008:2210;0.0
20231008:2310;0.0
20231009:0010;0.0
20231009:0110;0.0
20231009:0210;0.0
20231009:0310;0.0
20231009:0410;0.0
20231009:0510;0.0
20231009:0610;140.29999999999998
20231009:0710;2690.2999999999997
20231009:0810;4533.2
20231009:0910;5898.9
20231009:1010;6658.200000000001
20231009:1110;6779.400000000001
20231009:1210;6406.4
20231009:1310;5870.700000000001
20231009:1410;4590.7
20231009:1510;2797.7
20231009:1610;177.5
20231009:1710;0.0
20231009:1810;0.0
20231009:1910;0.0
20231009:2010;0.0
20231009:2110;0.0
20231009:2210;0.0
20231009:2310;0.0
20231010:0010;0.0
20231010:0110;0.0
20231010:0210;0.0
20231010:0310;0.0
20231010:0410;0.0
20231010:0510;0.0
20231010:0610;133.0
20231010:0710;2705.1
20231010:0810;4567.6
20231010:0910;5906.1
20231010:1010;6683.0
20231010:1110;6833.9
20231010:1210;6476.7
20231010:1310;5907.9
20231010:1410;4606.3
20231010:1510;2810.2999999999997
20231010:1610;166.8
20231010:1710;0.0
20231010:1810;0.0
20231010:1910;0.0
20231010:2010;0.0
20231010:2110;0.0
20231010:2210;0.0
20231010:2310;0.0
20231011:0010;0.0
20231011:0110;0.0
20231011:0210;0.0
20231011:0310;0.0
20231011:0410;0.0
20231011:0510;0.0
20231011:0610;121.6
20231011:0710;2507.9
20231011:0810;4345.9
20231011:0910;5643.200000000001
20231011:1010;6373.200000000001
20231011:1110;6289.099999999999
20231011:1210;6516.0
20231011:1310;5840.1
20231011:1410;4522.799999999999
20231011:1510;2676.8
20231011:1610;156.0
20231011:1710;0.0
20231011:1810;0.0
20231011:1910;0.0
20231011:2010;0.0
20231011:2110;0.0
20231011:2210;0.0
20231011:2310;0.0
20231012:0010;0.0
20231012:0110;0.0
20231012:0210;0.0
20231012:0310;0.0
20231012:0410;0.0
20231012:0510;0.0
20231012:0610;93.10000000000001
20231012:0710;1417.2
20231012:0810;1967.0
20231012:0910;4738.4
20231012:1010;5941.2
20231012:1110;6581.0
20231012:1210;4904.8
20231012:1310;5203.3
20231012:1410;3823.0
20231012:1510;2305.6
20231012:1610;121.8
20231012:1710;0.0
20231012:1810;0.0
20231012:1910;0.0
20231012:2010;0.0
20231012:2110;0.0
20231012:2210;0.0
20231012:2310;0.0
20231013:0010;0.0
20231013:0110;0.0
20231013:0210;0.0
20231013:0310;0.0
20231013:0410;0.0
20231013:0510;0.0
20231013:0610;55.9
20231013:0710;1826.5
20231013:0810;2657.7
20231013:0910;4008.7
20231013:1010;5801.799999999999
20231013:1110;3469.4
20231013:1210;712.4
20231013:1310;2394.3
20231013:1410;2536.8
20231013:1510;2676.6000000000004
20231013:1610;134.4
20231013:1710;0.0
20231013:1810;0.0
20231013:1910;0.0
20231013:2010;0.0
20231013:2110;0.0
20231013:2210;0.0
20231013:2310;0.0
20231014:0010;0.0
20231014:0110;0.0
20231014:0210;0.0
20231014:0310;0.0
20231014:0410;0.0
20231014:0510;0.0
20231014:0610;50.599999999999994
20231014:0710;526.5
20231014:0810;3254.8
20231014:0910;5817.200000000001
20231014:1010;5379.9
20231014:1110;5583.6
20231014:1210;6217.9
20231014:1310;3259.6
20231014:1410;2102.6
20231014:1510;2765.2
20231014:1610;111.5
20231014:1710;0.0
20231014:1810;0.0
20231014:1910;0.0
20231014:2010;0.0
20231014:2110;0.0
20231014:2210;0.0
20231014:2310;0.0
20231015:0010;0.0
20231015:0110;0.0
20231015:0210;0.0
20231015:0310;0.0
20231015:0410;0.0
20231015:0510;0.0
20231015:0610;47.1
20231015:0710;468.9
20231015:0810;811.0
20231015:0910;1763.4
20231015:1010;3260.7
20231015:1110;6786.599999999999
20231015:1210;6112.5
20231015:1310;4915.1
20231015:1410;4395.6
20231015:1510;2906.2
20231015:1610;107.4
20231015:1710;0.0
20231015:1810;0.0
20231015:1910;0.0
20231015:2010;0.0
20231015:2110;0.0
20231015:2210;0.0
20231015:2310;0.0
20231016:0010;0.0
20231016:0110;0.0
20231016:0210;0.0
20231016:0310;0.0
20231016:0410;0.0
20231016:0510;0.0
20231016:0610;46.900000000000006
20231016:0710;428.2
20231016:0810;782.2
20231016:0910;2267.8
20231016:1010;991.4
20231016:1110;2860.8999999999996
20231016:1210;1350.1
20231016:1310;1549.8
20231016:1410;1391.8000000000002
20231016:1510;2108.1
20231016:1610;82.6
20231016:1710;0.0
20231016:1810;0.0
20231016:1910;0.0
20231016:2010;0.0
20231016:2110;0.0
20231016:2210;0.0
20231016:2310;0.0
20231017:0010;0.0
20231017:0110;0.0
20231017:0210;0.0
20231017:0310;0.0
20231017:0410;0.0
20231017:0510;0.0
20231017:0610;64.1
20231017:0710;2459.5
20231017:0810;4067.7999999999997
20231017:0910;5859.700000000001
20231017:1010;6737.0
20231017:1110;6812.9
20231017:1210;5393.099999999999
20231017:1310;4742.200000000001
20231017:1410;3319.0
20231017:1510;1931.6999999999998
20231017:1610;66.3
20231017:1710;0.0
20231017:1810;0.0
20231017:1910;0.0
20231017:2010;0.0
20231017:2110;0.0
20231017:2210;0.0
20231017:2310;0.0
20231018:0010;0.0
20231018:0110;0.0
20231018:0210;0.0
20231018:0310;0.0
20231018:0410;0.0
20231018:0510;0.0
20231018:0610;42.400000000000006
20231018:0710;247.10000000000002
20231018:0810;770.6999999999999
20231018:0910;827.9000000000001
20231018:1010;1623.3000000000002
20231018:1110;942.0999999999999
20231018:1210;403.1
20231018:1310;544.0999999999999
20231018:1410;266.4
20231018:1510;1078.9
20231018:1610;67.69999999999999
20231018:1710;0.0
20231018:1810;0.0
20231018:1910;0.0
20231018:2010;0.0
20231018:2110;0.0
20231018:2210;0.0
20231018:2310;0.0
20231019:0010;0.0
20231019:0110;0.0
20231019:0210;0.0
20231019:0310;0.0
20231019:0410;0.0
20231019:0510;0.0
20231019:0610;15.5
20231019:0710;269.6
20231019:0810;348.2
20231019:0910;192.2
20231019:1010;486.2
20231019:1110;374.90000000000003
20231019:1210;1072.8
20231019:1310;1244.3000000000002
20231019:1410;125.60000000000001
20231019:1510;65.19999999999999
20231019:1610;0.0
20231019:1710;0.0
20231019:1810;0.0
20231019:1910;0.0
20231019:2010;0.0
20231019:2110;0.0
20231019:2210;0.0
20231019:2310;0.0
20231020:0010;0.0
20231020:0110;0.0
20231020:0210;0.0
20231020:0310;0.0
20231020:0410;0.0
20231020:0510;0.0
20231020:0610;0.0
20231020:0710;394.90000000000003
20231020:0810;259.6
20231020:0910;330.7
20231020:1010;1084.6
20231020:1110;322.8
20231020:1210;392.0
20231020:1310;5320.4
20231020:1410;1886.9
20231020:1510;440.3
20231020:1610;45.8
20231020:1710;0.0
20231020:1810;0.0
20231020:1910;0.0
20231020:2010;0.0
20231020:2110;0.0
20231020:2210;0.0
20231020:2310;0.0
20231021:0010;0.0
20231021:0110;0.0
20231021:0210;0.0
20231021:0310;0.0
20231021:0410;0.0
20231021:0510;0.0
20231021:0610;11.5
20231021:0710;1840.3
20231021:0810;3389.6
20231021:0910;3096.6000000000004
20231021:1010;5386.1
20231021:1110;4209.700000000001
20231021:1210;3848.2999999999997
20231021:1310;840.6
20231021:1410;858.7
20231021:1510;328.0
20231021:1610;7.1
20231021:1710;0.0
20231021:1810;0.0
20231021:1910;0.0
20231021:2010;0.0
20231021:2110;0.0
20231021:2210;0.0
20231021:2310;0.0
20231022:0010;0.0
20231022:0110;0.0
20231022:0210;0.0
20231022:0310;0.0
20231022:0410;0.0
20231022:0510;0.0
20231022:0610;7.6
20231022:0710;2165.3
20231022:0810;2752.0
20231022:0910;4796.7
20231022:1010;3178.0
20231022:1110;4354.5
20231022:1210;5589.299999999999
20231022:1310;3758.6000000000004
20231022:1410;2257.2
20231022:1510;805.1999999999999
20231022:1610;27.200000000000003
20231022:1710;0.0
20231022:1810;0.0
20231022:1910;0.0
20231022:2010;0.0
20231022:2110;0.0
20231022:2210;0.0
20231022:2310;0.0
20231023:0010;0.0
20231023:0110;0.0
20231023:0210;0.0
20231023:0310;0.0
20231023:0410;0.0
20231023:0510;0.0
20231023:0610;0.0
20231023:0710;503.8
20231023:0810;279.6
20231023:0910;314.0
20231023:1010;569.2
20231023:1110;879.2
20231023:1210;420.09999999999997
20231023:1310;284.40000000000003
20231023:1410;111.5
20231023:1510;175.7
20231023:1610;0.0
20231023:1710;0.0
20231023:1810;0.0
20231023:1910;0.0
20231023:2010;0.0
20231023:2110;0.0
20231023:2210;0.0
20231023:2310;0.0
20231024:0010;0.0
20231024:0110;0.0
20231024:0210;0.0
20231024:0310;0.0
20231024:0410;0.0
20231024:0510;0.0
20231024:0610;0.0
20231024:0710;139.0
20231024:0810;226.20000000000002
20231024:0910;376.0
20231024:1010;615.2
20231024:1110;621.4
20231024:1210;476.70000000000005
20231024:1310;617.1
20231024:1410;244.5
20231024:1510;701.0
20231024:1610;0.0
20231024:1710;0.0
20231024:1810;0.0
20231024:1910;0.0
20231024:2010;0.0
20231024:2110;0.0
20231024:2210;0.0
20231024:2310;0.0
20231025:0010;0.0
20231025:0110;0.0
20231025:0210;0.0
20231025:0310;0.0
20231025:0410;0.0
20231025:0510;0.0
20231025:0610;0.0
20231025:0710;1457.1000000000001
20231025:0810;940.6
20231025:0910;1856.2
20231025:1010;1306.2
20231025:1110;3408.0
20231025:1210;616.1
20231025:1310;1107.6000000000001
20231025:1410;1624.4
20231025:1510;1178.1
20231025:1610;0.0
20231025:1710;0.0
20231025:1810;0.0
20231025:1910;0.0
20231025:2010;0.0
20231025:2110;0.0
20231025:2210;0.0
20231025:2310;0.0
20231026:0010;0.0
20231026:0110;0.0
20231026:0210;0.0
20231026:0310;0.0
20231026:0410;0.0
20231026:0510;0.0
20231026:0610;0.0
20231026:0710;327.70000000000005
20231026:0810;2097.1
20231026:0910;2257.8
20231026:1010;1812.1000000000001
20231026:1110;3346.6000000000004
20231026:1210;404.09999999999997
20231026:1310;337.9
20231026:1410;135.0
20231026:1510;863.9
20231026:1610;0.0
20231026:1710;0.0
20231026:1810;0.0
20231026:1910;0.0
20231026:2010;0.0
20231026:2110;0.0
20231026:2210;0.0
20231026:2310;0.0
20231027:0010;0.0
20231027:0110;0.0
20231027:0210;0.0
20231027:0310;0.0
20231027:0410;0.0
20231027:0510;0.0
20231027:0610;0.0
20231027:0710;2225.6
20231027:0810;3723.2
20231027:0910;6240.1
20231027:1010;7031.2
20231027:1110;7241.3
20231027:1210;6914.0
20231027:1310;5821.799999999999
20231027:1410;4386.2
20231027:1510;2283.7
20231027:1610;0.0
20231027:1710;0.0
20231027:1810;0.0
20231027:1910;0.0
20231027:2010;0.0
20231027:2110;0.0
20231027:2210;0.0
20231027:2310;0.0
20231028:0010;0.0
20231028:0110;0.0
20231028:0210;0.0
20231028:0310;0.0
20231028:0410;0.0
20231028:0510;0.0
20231028:0610;0.0
20231028:0710;2546.7
20231028:0810;3029.3
20231028:0910;5865.599999999999
20231028:1010;4124.9
20231028:1110;6530.4
20231028:1210;2585.2
20231028:1310;1445.3999999999999
20231028:1410;4306.3
20231028:1510;2338.1
20231028:1610;0.0
20231028:1710;0.0
20231028:1810;0.0
20231028:1910;0.0
20231028:2010;0.0
20231028:2110;0.0
20231028:2210;0.0
20231028:2310;0.0
20231029:0010;0.0
20231029:0110;0.0
20231029:0210;0.0
20231029:0310;0.0
20231029:0410;0.0
20231029:0510;0.0
20231029:0610;0.0
20231029:0710;313.2
20231029:0810;753.6
20231029:0910;4003.7
20231029:1010;1731.3
20231029:1110;2065.1
20231029:1210;576.4
20231029:1310;561.1
20231029:1410;229.20000000000002
20231029:1510;229.20000000000002
20231029:1610;0.0
20231029:1710;0.0
20231029:1810;0.0
20231029:1910;0.0
20231029:2010;0.0
20231029:2110;0.0
20231029:2210;0.0
20231029:2310;0.0
20231030:0010;0.0
20231030:0110;0.0
20231030:0210;0.0
20231030:0310;0.0
20231030:0410;0.0
20231030:0510;0.0
20231030:0610;0.0
20231030:0710;23.3
20231030:0810;94.3
20231030:0910;157.20000000000002
20231030:1010;203.79999999999998
20231030:1110;244.8
20231030:1210;237.8
20231030:1310;279.7
20231030:1410;217.0
20231030:1510;150.5
20231030:1610;0.0
20231030:1710;0.0
20231030:1810;0.0
20231030:1910;0.0
20231030:2010;0.0
20231030:2110;0.0
20231030:2210;0.0
20231030:2310;0.0
20231031:0010;0.0
20231031:0110;0.0
20231031:0210;0.0
20231031:0310;0.0
20231031:0410;0.0
20231031:0510;0.0
20231031:0610;0.0
20231031:0710;1192.6000000000001
20231031:0810;4673.0
20231031:0910;6129.5
20231031:1010;6963.5
20231031:1110;7320.0
20231031:1210;7018.3
20231031:1310;6019.6
20231031:1410;4416.2
20231031:1510;2144.5
20231031:1610;0.0
20231031:1710;0.0
20231031:1810;0.0
20231031:1910;0.0
20231031:2010;0.0
20231031:2110;0.0
20231031:2210;0.0
20231031:2310;0.0
20231101:0010;0.0
20231101:0110;0.0
20231101:0210;0.0
20231101:0310;0.0
20231101:0410;0.0
20231101:0510;0.0
20231101:0610;0.0
20231101:0710;60.8
20231101:0810;1097.1
20231101:0910;509.5
20231101:1010;246.20000000000002
20231101:1110;925.1999999999999
20231101:1210;2570.6
20231101:1310;783.9
20231101:1410;292.9
20231101:1510;1025.9
20231101:1610;0.0
20231101:1710;0.0
20231101:1810;0.0
20231101:1910;0.0
20231101:2010;0.0
20231101:2110;0.0
20231101:2210;0.0
20231101:2310;0.0
20231102:0010;0.0
20231102:0110;0.0
20231102:0210;0.0
20231102:0310;0.0
20231102:0410;0.0
20231102:0510;0.0
20231102:0610;0.0
20231102:0710;19.099999999999998
20231102:0810;90.1
20231102:0910;160.2
20231102:1010;372.5
20231102:1110;221.4
20231102:1210;379.5
20231102:1310;469.0
20231102:1410;350.3
20231102:1510;23.799999999999997
20231102:1610;0.0
20231102:1710;0.0
20231102:1810;0.0
20231102:1910;0.0
20231102:2010;0.0
20231102:2110;0.0
20231102:2210;0.0
20231102:2310;0.0
20231103:0010;0.0
20231103:0110;0.0
20231103:0210;0.0
20231103:0310;0.0
20231103:0410;0.0
20231103:0510;0.0
20231103:0610;0.0
20231103:0710;648.1999999999999
20231103:0810;2775.1
20231103:0910;6158.200000000001
20231103:1010;6658.8
20231103:1110;7445.4
20231103:1210;7187.9
20231103:1310;6181.799999999999
20231103:1410;4577.900000000001
20231103:1510;194.7
20231103:1610;0.0
20231103:1710;0.0
20231103:1810;0.0
20231103:1910;0.0
20231103:2010;0.0
20231103:2110;0.0
20231103:2210;0.0
20231103:2310;0.0
20231104:0010;0.0
20231104:0110;0.0
20231104:0210;0.0
20231104:0310;0.0
20231104:0410;0.0
20231104:0510;0.0
20231104:0610;0.0
20231104:0710;1781.5
20231104:0810;3079.4
20231104:0910;1160.5
20231104:1010;1552.4
20231104:1110;969.9
20231104:1210;1667.4
20231104:1310;727.3000000000001
20231104:1410;241.5
20231104:1510;278.0
20231104:1610;0.0
20231104:1710;0.0
20231104:1810;0.0
20231104:1910;0.0
20231104:2010;0.0
20231104:2110;0.0
20231104:2210;0.0
20231104:2310;0.0
20231105:0010;0.0
20231105:0110;0.0
20231105:0210;0.0
20231105:0310;0.0
20231105:0410;0.0
20231105:0510;0.0
20231105:0610;0.0
20231105:0710;1841.0
20231105:0810;4319.700000000001
20231105:0910;6135.2
20231105:1010;7047.6
20231105:1110;7285.900000000001
20231105:1210;7057.5
20231105:1310;6031.4
20231105:1410;4547.900000000001
20231105:1510;221.5
20231105:1610;0.0
20231105:1710;0.0
20231105:1810;0.0
20231105:1910;0.0
20231105:2010;0.0
20231105:2110;0.0
20231105:2210;0.0
20231105:2310;0.0
20231106:0010;0.0
20231106:0110;0.0
20231106:0210;0.0
20231106:0310;0.0
20231106:0410;0.0
20231106:0510;0.0
20231106:0610;0.0
20231106:0710;2320.1
20231106:0810;4667.799999999999
20231106:0910;6076.0
20231106:1010;6904.2
20231106:1110;7253.400000000001
20231106:1210;6915.1
20231106:1310;5964.2
20231106:1410;4473.5
20231106:1510;214.1
20231106:1610;0.0
20231106:1710;0.0
20231106:1810;0.0
20231106:1910;0.0
20231106:2010;0.0
20231106:2110;0.0
20231106:2210;0.0
20231106:2310;0.0
20231107:0010;0.0
20231107:0110;0.0
20231107:0210;0.0
20231107:0310;0.0
20231107:0410;0.0
20231107:0510;0.0
20231107:0610;0.0
20231107:0710;1071.6
20231107:0810;1184.2
20231107:0910;4422.7
20231107:1010;5810.4
20231107:1110;5507.6
20231107:1210;6961.599999999999
20231107:1310;5505.8
20231107:1410;4274.5
20231107:1510;216.20000000000002
20231107:1610;0.0
20231107:1710;0.0
20231107:1810;0.0
20231107:1910;0.0
20231107:2010;0.0
20231107:2110;0.0
20231107:2210;0.0
20231107:2310;0.0
20231108:0010;0.0
20231108:0110;0.0
20231108:0210;0.0
20231108:0310;0.0
20231108:0410;0.0
20231108:0510;0.0
20231108:0610;0.0
20231108:0710;1580.5
20231108:0810;3657.6
20231108:0910;6002.0
20231108:1010;6899.0
20231108:1110;7029.099999999999
20231108:1210;6802.200000000001
20231108:1310;5793.099999999999
20231108:1410;4377.099999999999
20231108:1510;215.39999999999998
20231108:1610;0.0
20231108:1710;0.0
20231108:1810;0.0
20231108:1910;0.0
20231108:2010;0.0
20231108:2110;0.0
20231108:2210;0.0
20231108:2310;0.0
20231109:0010;0.0
20231109:0110;0.0
20231109:0210;0.0
20231109:0310;0.0
20231109:0410;0.0
20231109:0510;0.0
20231109:0610;0.0
20231109:0710;532.2
20231109:0810;590.9000000000001
20231109:0910;1643.8
20231109:1010;562.4
20231109:1110;1597.1000000000001
20231109:1210;560.9000000000001
20231109:1310;271.5
20231109:1410;441.2
20231109:1510;53.4
20231109:1610;0.0
20231109:1710;0.0
20231109:1810;0.0
20231109:1910;0.0
20231109:2010;0.0
20231109:2110;0.0
20231109:2210;0.0
20231109:2310;0.0
20231110:0010;0.0
20231110:0110;0.0
20231110:0210;0.0
20231110:0310;0.0
20231110:0410;0.0
20231110:0510;0.0
20231110:0610;0.0
20231110:0710;535.9000000000001
20231110:0810;731.1
20231110:0910;5641.0
20231110:1010;5824.9
20231110:1110;3597.3
20231110:1210;2505.9
20231110:1310;2782.1
20231110:1410;2381.6
20231110:1510;205.5
20231110:1610;0.0
20231110:1710;0.0
20231110:1810;0.0
20231110:1910;0.0
20231110:2010;0.0
20231110:2110;0.0
20231110:2210;0.0
20231110:2310;0.0
20231111:0010;0.0
20231111:0110;0.0
20231111:0210;0.0
20231111:0310;0.0
20231111:0410;0.0
20231111:0510;0.0
20231111:0610;0.0
20231111:0710;2233.6000000000004
20231111:0810;4631.7
20231111:0910;6174.400000000001
20231111:1010;7009.700000000001
20231111:1110;7269.700000000001
20231111:1210;6794.2
20231111:1310;5928.9
20231111:1410;4362.200000000001
20231111:1510;184.3
20231111:1610;0.0
20231111:1710;0.0
20231111:1810;0.0
20231111:1910;0.0
20231111:2010;0.0
20231111:2110;0.0
20231111:2210;0.0
20231111:2310;0.0
20231112:0010;0.0
20231112:0110;0.0
20231112:0210;0.0
20231112:0310;0.0
20231112:0410;0.0
20231112:0510;0.0
20231112:0610;0.0
20231112:0710;394.20000000000005
20231112:0810;1180.2
20231112:0910;4142.0
20231112:1010;5685.4
20231112:1110;7199.5
20231112:1210;6942.0
20231112:1310;5923.6
20231112:1410;4271.6
20231112:1510;175.39999999999998
20231112:1610;0.0
20231112:1710;0.0
20231112:1810;0.0
20231112:1910;0.0
20231112:2010;0.0
20231112:2110;0.0
20231112:2210;0.0
20231112:2310;0.0
20231113:0010;0.0
20231113:0110;0.0
20231113:0210;0.0
20231113:0310;0.0
20231113:0410;0.0
20231113:0510;0.0
20231113:0610;0.0
20231113:0710;569.8
20231113:0810;1638.5
20231113:0910;1327.8999999999999
20231113:1010;5882.200000000001
20231113:1110;6526.1
20231113:1210;5896.0
20231113:1310;4662.6
20231113:1410;3357.5
20231113:1510;190.0
20231113:1610;0.0
20231113:1710;0.0
20231113:1810;0.0
20231113:1910;0.0
20231113:2010;0.0
20231113:2110;0.0
20231113:2210;0.0
20231113:2310;0.0
20231114:0010;0.0
20231114:0110;0.0
20231114:0210;0.0
20231114:0310;0.0
20231114:0410;0.0
20231114:0510;0.0
20231114:0610;0.0
20231114:0710;183.4
20231114:0810;3834.6
20231114:0910;390.5
20231114:1010;1369.0
20231114:1110;1016.8000000000001
20231114:1210;589.5
20231114:1310;519.6
20231114:1410;216.4
20231114:1510;122.89999999999999
20231114:1610;0.0
20231114:1710;0.0
20231114:1810;0.0
20231114:1910;0.0
20231114:2010;0.0
20231114:2110;0.0
20231114:2210;0.0
20231114:2310;0.0
20231115:0010;0.0
20231115:0110;0.0
20231115:0210;0.0
20231115:0310;0.0
20231115:0410;0.0
20231115:0510;0.0
20231115:0610;0.0
20231115:0710;1599.0
20231115:0810;3353.3999999999996
20231115:0910;5579.5
20231115:1010;6433.3
20231115:1110;6724.6
20231115:1210;6329.299999999999
20231115:1310;5401.3
20231115:1410;4002.2000000000003
20231115:1510;163.0
20231115:1610;0.0
20231115:1710;0.0
20231115:1810;0.0
20231115:1910;0.0
20231115:2010;0.0
20231115:2110;0.0
20231115:2210;0.0
20231115:2310;0.0
20231116:0010;0.0
20231116:0110;0.0
20231116:0210;0.0
20231116:0310;0.0
20231116:0410;0.0
20231116:0510;0.0
20231116:0610;0.0
20231116:0710;1478.7
20231116:0810;2336.8
20231116:0910;2258.8999999999996
20231116:1010;3523.2999999999997
20231116:1110;2899.9
20231116:1210;742.3000000000001
20231116:1310;3493.5
20231116:1410;3769.9
20231116:1510;185.39999999999998
20231116:1610;0.0
20231116:1710;0.0
20231116:1810;0.0
20231116:1910;0.0
20231116:2010;0.0
20231116:2110;0.0
20231116:2210;0.0
20231116:2310;0.0
20231117:0010;0.0
20231117:0110;0.0
20231117:0210;0.0
20231117:0310;0.0
20231117:0410;0.0
20231117:0510;0.0
20231117:0610;0.0
20231117:0710;1764.4
20231117:0810;4219.5
20231117:0910;5697.3
20231117:1010;6323.9
20231117:1110;6551.900000000001
20231117:1210;6323.0
20231117:1310;5508.099999999999
20231117:1410;4096.3
20231117:1510;153.0
20231117:1610;0.0
20231117:1710;0.0
20231117:1810;0.0
20231117:1910;0.0
20231117:2010;0.0
20231117:2110;0.0
20231117:2210;0.0
20231117:2310;0.0
20231118:0010;0.0
20231118:0110;0.0
20231118:0210;0.0
20231118:0310;0.0
20231118:0410;0.0
