Hour,Date,True_Price,Forecast_Price,PSO_Action,PSO_SOC,PSO_Instant_Profit,PSO_Cumulative_Profit,PPO_Action,PPO_SOC,PPO_Instant_Profit,PPO_Cumulative_Profit
508,2024-01-22,82.49,82.49,1.81211626575949,0.9,-0.0,2911.064175328669,1.54,0.7887500000000001,-127.0346,1098.349905555051
509,2024-01-22,95.68,95.68,0.7458147335868104,0.9,-0.0,2911.064175328669,1.38,0.9,-44.81852631578946,1053.5313792392615
510,2024-01-22,106.0,106.0,2.0,0.9,-0.0,2911.064175328669,1.48,0.9,-0.0,1053.5313792392615
511,2024-01-22,114.5,114.5,-1.189992016502322,0.5868442061835994,136.25408588951586,3047.318261218185,-1.74,0.4421052631578947,199.23,1252.7613792392615
512,2024-01-22,131.8,131.8,-2.0,0.09999999999999998,243.83105222499398,3291.149313443179,-1.12,0.14736842105263154,147.616,1400.3773792392615
513,2024-01-22,114.0,114.0,-2.0,0.09999999999999998,-0.0,3291.149313443179,-0.78,0.1,20.51999999999998,1420.8973792392615
514,2024-01-22,99.83,99.83,-2.0,0.09999999999999998,-0.0,3291.149313443179,-0.6399999999999999,0.1,-0.0,1420.8973792392615
515,2024-01-22,97.73,97.73,-1.8397326402711143,0.09999999999999998,-0.0,3291.149313443179,-1.54,0.1,-0.0,1420.8973792392615
516,2024-01-22,94.5,94.5,2.0,0.575,-189.0,3102.149313443179,-1.0,0.1,-0.0,1420.8973792392615
517,2024-01-22,95.0,95.0,1.9045813802855647,0.9,-130.00000000000003,2972.149313443179,-1.8599999999999999,0.1,-0.0,1420.8973792392615
518,2024-01-22,99.46,99.46,0.4583618856930908,0.9,-0.0,2972.149313443179,-1.48,0.1,-0.0,1420.8973792392615
519,2024-01-22,113.41,113.41,1.3047143022707202,0.9,-0.0,2972.149313443179,0.0,0.1,-0.0,1420.8973792392615
520,2024-01-22,122.00407,122.00407,2.0,0.9,-0.0,2972.149313443179,-1.08,0.1,-0.0,1420.8973792392615
521,2024-01-22,131.8,131.8,-2.0,0.37368421052631584,263.6,3235.749313443179,-1.92,0.1,-0.0,1420.8973792392615
522,2024-01-22,119.75,119.75,-2.0,0.09999999999999998,124.54000000000003,3360.289313443179,-1.4,0.1,-0.0,1420.8973792392615
523,2024-01-22,114.5,114.5,-2.0,0.09999999999999998,-0.0,3360.289313443179,-0.8,0.1,-0.0,1420.8973792392615
524,2024-01-22,108.63,108.63,-2.0,0.09999999999999998,-0.0,3360.289313443179,-1.74,0.1,-0.0,1420.8973792392615
525,2024-01-22,99.83,99.83,-0.13432520778940618,0.09999999999999998,-0.0,3360.289313443179,-1.2,0.1,-0.0,1420.8973792392615
526,2024-01-22,97.46612,97.46612,-0.40680390852088966,0.09999999999999998,-0.0,3360.289313443179,-1.88,0.1,-0.0,1420.8973792392615
527,2024-01-22,90.01,90.01,-2.0,0.09999999999999998,-0.0,3360.289313443179,-1.66,0.1,-0.0,1420.8973792392615
528,2024-01-23,75.9,75.9,-2.0,0.09999999999999998,-0.0,3360.289313443179,-1.12,0.1,-0.0,1420.8973792392615
