Hour,Date,True_Price,Forecast_Price,PSO_Action,PSO_SOC,PSO_Instant_Profit,PSO_Cumulative_Profit,PPO_Action,PPO_SOC,PPO_Instant_Profit,PPO_Cumulative_Profit
2150,2024-03-30,11.39528,11.39528,2.0,0.9,-22.790559999999836,15581.758357370942,1.7200000000000002,0.9,-16.277257852631582,10490.89653895489
2151,2024-03-30,24.70756,24.70756,1.9564566461701665,0.9,-0.0,15581.758357370942,1.7200000000000002,0.9,-0.0,10490.89653895489
2152,2024-03-30,68.0,68.0,1.9414266703873555,0.9,-0.0,15581.758357370942,1.3000000000000003,0.9,-0.0,10490.89653895489
2153,2024-03-30,91.46,91.46,1.0619286506218775,0.9,-0.0,15581.758357370942,1.6600000000000001,0.9,-0.0,10490.89653895489
2154,2024-03-30,95.0,95.0,2.0,0.9,-0.0,15581.758357370942,0.3599999999999999,0.9,-0.0,10490.89653895489
2155,2024-03-30,101.98,101.98,-2.0,0.37368421052631584,203.96,15785.71835737094,-1.3599999999999999,0.5421052631578948,138.6928,10629.589338954891
2156,2024-03-30,99.09,99.09,-2.0,0.09999999999999998,103.05360000000003,15888.77195737094,-1.66,0.10526315789473684,164.4894,10794.078738954891
2157,2024-03-30,95.0,95.0,-2.0,0.09999999999999998,-0.0,15888.77195737094,-1.74,0.1,1.8999999999999957,10795.978738954891
2158,2024-03-30,95.0,95.0,-1.8635949578276865,0.09999999999999998,-0.0,15888.77195737094,-1.74,0.1,-0.0,10795.978738954891
2159,2024-03-30,89.45,89.45,-2.0,0.09999999999999998,-0.0,15888.77195737094,-1.1,0.1,-0.0,10795.978738954891
2160,2024-03-31,93.77,93.77,-0.04066687493629173,0.09999999999999998,-0.0,15888.77195737094,-1.1,0.1,-0.0,10795.978738954891
2161,2024-03-31,95.0,95.0,-2.0,0.09999999999999998,-0.0,15888.77195737094,-1.56,0.1,-0.0,10795.978738954891
2162,2024-03-31,95.24,95.24,-1.8066013387297197,0.09999999999999998,-0.0,15888.77195737094,1.7200000000000002,0.5085000000000001,-163.8128,10632.165938954891
2163,2024-03-31,95.0,95.0,-2.0,0.09999999999999998,-0.0,15888.77195737094,1.6,0.8885000000000001,-152.0,10480.165938954891
2164,2024-03-31,95.46,95.46,-2.0,0.09999999999999998,-0.0,15888.77195737094,1.7200000000000002,0.9,-4.6222736842105085,10475.543665270681
2165,2024-03-31,95.52,95.52,-2.0,0.09999999999999998,-0.0,15888.77195737094,1.3000000000000003,0.9,-0.0,10475.543665270681
2166,2024-03-31,96.38,96.38,-1.4253176117304598,0.09999999999999998,-0.0,15888.77195737094,1.3000000000000003,0.9,-0.0,10475.543665270681
2167,2024-03-31,96.38,96.38,-1.0368528575985363,0.09999999999999998,-0.0,15888.77195737094,-1.2,0.5842105263157895,115.65599999999999,10591.199665270682
2168,2024-03-31,94.07,94.07,-0.5839763012759808,0.09999999999999998,-0.0,15888.77195737094,-1.2,0.268421052631579,112.88399999999999,10704.083665270682
2169,2024-03-31,91.02,91.02,-2.0,0.09999999999999998,-0.0,15888.77195737094,-1.88,0.1,58.25280000000001,10762.336465270682
2170,2024-03-31,74.99638,74.99638,-1.0071099808944344,0.09999999999999998,-0.0,15888.77195737094,-1.88,0.1,-0.0,10762.336465270682
2171,2024-03-31,50.56283,50.56283,-0.42387722031887987,0.09999999999999998,-0.0,15888.77195737094,1.88,0.5465,-95.05812039999999,10667.278344870683
2172,2024-03-31,32.78476,32.78476,-1.4431138526975262,0.09999999999999998,-0.0,15888.77195737094,1.88,0.9,-48.79752698947369,10618.480817881209
2173,2024-03-31,2.20053,2.20053,2.0,0.575,-4.40106,15884.37089737094,1.88,0.9,-0.0,10618.480817881209
2174,2024-03-31,8.88454,8.88454,2.0,0.9,-12.15779157894737,15872.213105791992,1.88,0.9,-0.0,10618.480817881209
2175,2024-03-31,59.0,59.0,1.2269458080851092,0.9,-0.0,15872.213105791992,1.88,0.9,-0.0,10618.480817881209
2176,2024-03-31,95.52,95.52,0.26094633232843234,0.9,-0.0,15872.213105791992,1.88,0.9,-0.0,10618.480817881209
2177,2024-03-31,102.94,102.94,2.0,0.9,-0.0,15872.213105791992,1.6,0.9,-0.0,10618.480817881209
2178,2024-03-31,124.02,124.02,2.0,0.9,-0.0,15872.213105791992,-1.68,0.4578947368421053,208.35359999999997,10826.83441788121
2179,2024-03-31,134.9,134.9,-2.0,0.37368421052631584,269.8,16142.013105791992,-1.78,0.10000000000000003,183.464,11010.29841788121
2180,2024-03-31,127.34,127.34,-1.8339747441358973,0.09999999999999998,132.43360000000004,16274.446705791992,-1.88,0.10000000000000003,-0.0,11010.29841788121
2181,2024-03-31,111.2,111.2,-1.8635388590477941,0.09999999999999998,-0.0,16274.446705791992,-1.76,0.10000000000000003,-0.0,11010.29841788121
2182,2024-03-31,99.44,99.44,-2.0,0.09999999999999998,-0.0,16274.446705791992,-1.72,0.10000000000000003,-0.0,11010.29841788121
2183,2024-04-01,90.84,90.84,-2.0,0.09999999999999998,-0.0,16274.446705791992,-1.68,0.10000000000000003,-0.0,11010.29841788121
2184,2024-04-01,90.0,90.0,-1.7127093322840432,0.09999999999999998,-0.0,16274.446705791992,-1.42,0.10000000000000003,-0.0,11010.29841788121
2185,2024-04-01,87.67,87.67,-0.48413456778943614,0.09999999999999998,-0.0,16274.446705791992,-1.42,0.10000000000000003,-0.0,11010.29841788121
2186,2024-04-01,85.67,85.67,-2.0,0.09999999999999998,-0.0,16274.446705791992,-1.3599999999999999,0.10000000000000003,-0.0,11010.29841788121
2187,2024-04-01,87.26,87.26,-2.0,0.09999999999999998,-0.0,16274.446705791992,-0.8400000000000001,0.10000000000000003,-0.0,11010.29841788121
2188,2024-04-01,85.61,85.61,-1.9963335576938885,0.09999999999999998,-0.0,16274.446705791992,-1.9,0.10000000000000003,-0.0,11010.29841788121
2189,2024-04-01,87.61,87.61,-0.0295408310921488,0.09999999999999998,-0.0,16274.446705791992,-0.56,0.10000000000000003,-0.0,11010.29841788121
2190,2024-04-01,87.67,87.67,-2.0,0.09999999999999998,-0.0,16274.446705791992,-1.66,0.10000000000000003,-0.0,11010.29841788121
2191,2024-04-01,86.55,86.55,-2.0,0.09999999999999998,-0.0,16274.446705791992,-1.1,0.10000000000000003,-0.0,11010.29841788121
2192,2024-04-01,87.07,87.07,-1.9999681963966673,0.09999999999999998,-0.0,16274.446705791992,-1.88,0.10000000000000003,-0.0,11010.29841788121
2193,2024-04-01,71.35161,71.35161,-2.0,0.09999999999999998,-0.0,16274.446705791992,-1.88,0.10000000000000003,-0.0,11010.29841788121
2194,2024-04-01,41.51275,41.51275,-2.0,0.09999999999999998,-0.0,16274.446705791992,-1.4,0.10000000000000003,-0.0,11010.29841788121
2195,2024-04-01,18.74783,18.74783,-2.0,0.09999999999999998,-0.0,16274.446705791992,-1.4,0.10000000000000003,-0.0,11010.29841788121
2196,2024-04-01,0.71091,0.71091,2.0,0.575,-1.42182,16273.024885791992,1.88,0.5465,-1.3365108,11008.96190708121
2197,2024-04-01,3.09048,3.09048,2.0,0.9,-4.229077894736843,16268.795807897255,1.58,0.9,-4.599935494736842,11004.361971586473
2198,2024-04-01,4.12191,4.12191,2.0,0.9,-0.0,16268.795807897255,1.88,0.9,-0.0,11004.361971586473
2199,2024-04-01,29.23278,29.23278,2.0,0.9,-0.0,16268.795807897255,1.88,0.9,-0.0,11004.361971586473
2200,2024-04-01,83.30383,83.30383,2.0,0.9,-0.0,16268.795807897255,1.88,0.9,-0.0,11004.361971586473
2201,2024-04-01,88.7018,88.7018,0.2157275243165765,0.9,-0.0,16268.795807897255,-1.42,0.5263157894736843,125.956556,11130.318527586473
2202,2024-04-01,90.08,90.08,-1.2000965457407855,0.5841851195418986,108.10469684032995,16376.900504737585,-1.88,0.09999999999999998,145.92960000000002,11276.248127586472
2203,2024-04-01,90.38,90.38,-2.0,0.09999999999999998,166.2904741959478,16543.190978933533,-1.7,0.09999999999999998,-0.0,11276.248127586472
2204,2024-04-01,80.18,80.18,-2.0,0.09999999999999998,-0.0,16543.190978933533,-2.0,0.09999999999999998,-0.0,11276.248127586472
2205,2024-04-01,78.61,78.61,-0.7193712106590116,0.09999999999999998,-0.0,16543.190978933533,-0.5999999999999999,0.09999999999999998,-0.0,11276.248127586472
2206,2024-04-01,77.9,77.9,-1.2506489968300305,0.09999999999999998,-0.0,16543.190978933533,-1.42,0.09999999999999998,-0.0,11276.248127586472
2207,2024-04-02,65.29,65.29,-2.0,0.09999999999999998,-0.0,16543.190978933533,-0.09999999999999987,0.09999999999999998,-0.0,11276.248127586472
2208,2024-04-02,65.86,65.86,-2.0,0.09999999999999998,-0.0,16543.190978933533,-1.3399999999999999,0.09999999999999998,-0.0,11276.248127586472
2209,2024-04-02,60.0,60.0,-0.8389050606357626,0.09999999999999998,-0.0,16543.190978933533,-1.2,0.09999999999999998,-0.0,11276.248127586472
2210,2024-04-02,46.13,46.13,2.0,0.575,-92.26,16450.930978933535,1.4,0.43249999999999994,-64.582,11211.666127586472
2211,2024-04-02,50.0,50.0,1.9096128155530765,0.9,-68.42105263157896,16382.509926301957,1.4,0.7649999999999999,-70.0,11141.666127586472
2212,2024-04-02,69.95,69.95,2.0,0.9,-0.0,16382.509926301957,1.3000000000000003,0.9,-39.761052631578984,11101.905074954893
2213,2024-04-02,87.6,87.6,2.0,0.9,-0.0,16382.509926301957,1.3000000000000003,0.9,-0.0,11101.905074954893
2214,2024-04-02,95.0,95.0,-1.2000000010843717,0.5842105260304284,114.00000010301531,16496.50992640497,1.98,0.9,-0.0,11101.905074954893
2215,2024-04-02,102.92,102.92,-2.0,0.09999999999999998,189.37279988839646,16685.882726293366,-1.88,0.4052631578947369,193.4896,11295.394674954894
2216,2024-04-02,94.37,94.37,-0.7392649924070944,0.09999999999999998,-0.0,16685.882726293366,-1.1,0.11578947368421055,103.80700000000002,11399.201674954895
