Hour,Date,True_Price,Forecast_Price,PSO_Energy_Actual,PSO_SOC,PSO_Instant_Profit,PSO_Cumulative_Profit,PPO_Energy_Actual,PPO_SOC,PPO_Instant_Profit,PPO_Cumulative_Profit
0,2024-01-01,107.09,115.09130697111895,-1.52,0.1,162.7768,162.7768,-1.52,0.1,162.7768,162.7768
1,2024-01-01,104.0,95.80644251957538,0.0,0.1,-0.0,162.7768,0.0,0.1,-0.0,162.7768
2,2024-01-01,100.0,94.94825674128934,0.0,0.1,-0.0,162.7768,0.0,0.1,-0.0,162.7768
3,2024-01-01,85.66,90.67173039055508,0.0,0.1,-0.0,162.7768,1.8000000000000003,0.5275000000000001,-154.18800000000002,8.588799999999992
4,2024-01-01,85.0,76.7706805719283,2.0,0.575,-170.0,-7.223199999999991,1.5684210526315787,0.9,-133.3157894736842,-124.7269894736842
5,2024-01-01,85.53,93.18929729757365,1.3684210526315792,0.9,-117.04105263157896,-124.26425263157896,0.0,0.9,-0.0,-124.7269894736842
6,2024-01-01,95.07,96.66696422642293,0.0,0.9,-0.0,-124.26425263157896,0.0,0.9,-0.0,-124.7269894736842
7,2024-01-01,104.07,96.79198214093505,0.0,0.9,-0.0,-124.26425263157896,0.0,0.9,-0.0,-124.7269894736842
8,2024-01-01,106.95,110.81103867819454,0.0,0.9,-0.0,-124.26425263157896,0.0,0.9,-0.0,-124.7269894736842
9,2024-01-01,107.08,96.9712897443683,0.0,0.9,-0.0,-124.26425263157896,0.0,0.9,-0.0,-124.7269894736842
10,2024-01-01,104.0,108.74061810334835,-2.0,0.37368421052631584,208.0,83.73574736842104,-2.0,0.37368421052631584,208.0,83.2730105263158
11,2024-01-01,98.13,100.57816267026227,0.21606642662498377,0.4249999868497495,-21.202598444709658,62.53314892371139,-1.0400000000000003,0.1,102.05520000000001,185.32821052631581
12,2024-01-01,101.55,96.53316923573186,2.0,0.8999999868497495,-203.1,-140.5668510762886,1.8000000000000003,0.5275000000000001,-182.79000000000002,2.538210526315794
13,2024-01-01,98.16,95.7824733113751,-1.8999999349527832,0.40000000396743807,186.5039936149652,45.937142538676596,1.5684210526315787,0.9,-153.95621052631577,-151.41799999999998
14,2024-01-01,98.17,93.43290938940605,2.0,0.875000003967438,-196.34,-150.4028574613234,0.0,0.9,-0.0,-151.41799999999998
15,2024-01-01,105.54,102.31873356408676,0.10526314118973465,0.9,-11.109471921164596,-161.512329382488,0.0,0.9,-0.0,-151.41799999999998
16,2024-01-01,110.0,106.88510954352812,0.0,0.9,-0.0,-161.512329382488,0.0,0.9,-0.0,-151.41799999999998
17,2024-01-01,120.04,110.21289480647074,0.0,0.9,-0.0,-161.512329382488,0.0,0.9,-0.0,-151.41799999999998
18,2024-01-01,131.5,124.14068338771001,0.0,0.9,-0.0,-161.512329382488,-2.0,0.37368421052631584,263.0,111.58200000000002
19,2024-01-01,132.0,143.82450240292462,-2.0,0.37368421052631584,264.0,102.48767061751201,-1.0400000000000003,0.1,137.28000000000003,248.86200000000005
20,2024-01-01,127.75,118.22006650334039,-1.0400000000000003,0.1,132.86000000000004,235.34767061751205,0.0,0.1,-0.0,248.86200000000005
21,2024-01-01,113.48,112.23559345981795,0.0,0.1,-0.0,235.34767061751205,0.0,0.1,-0.0,248.86200000000005
22,2024-01-01,109.18,101.36040680432352,2.0,0.575,-218.36,16.987670617512038,0.0,0.1,-0.0,248.86200000000005
23,2024-01-01,107.2,116.10498964408812,-1.805,0.1,193.496,210.48367061751205,0.0,0.1,-0.0,248.86200000000005
24,2024-01-02,105.49,99.87995426419091,0.0,0.1,-0.0,210.48367061751205,0.0,0.1,-0.0,248.86200000000005
25,2024-01-02,90.09,87.17313901446032,0.0,0.1,-0.0,210.48367061751205,1.8000000000000003,0.5275000000000001,-162.16200000000003,86.70000000000002
26,2024-01-02,84.27,87.68022602216216,2.0,0.575,-168.54,41.943670617512055,1.5684210526315787,0.9,-132.17084210526312,-45.4708421052631
27,2024-01-02,84.27,86.4163745649895,0.0,0.575,-0.0,41.943670617512055,0.0,0.9,-0.0,-45.4708421052631
28,2024-01-02,84.27,90.64608211008391,1.3684210526315792,0.9,-115.31684210526318,-73.37317148775112,0.0,0.9,-0.0,-45.4708421052631
29,2024-01-02,100.0,90.38526778960052,0.0,0.9,-0.0,-73.37317148775112,0.0,0.9,-0.0,-45.4708421052631
30,2024-01-02,108.28,106.33961472539382,0.0,0.9,-0.0,-73.37317148775112,0.0,0.9,-0.0,-45.4708421052631
31,2024-01-02,113.85,117.99049778517879,-2.0,0.37368421052631584,227.7,154.32682851224888,0.0,0.9,-0.0,-45.4708421052631
32,2024-01-02,126.9,126.04064912081128,-1.0400000000000003,0.1,131.97600000000003,286.3028285122489,-2.0,0.37368421052631584,253.8,208.3291578947369
33,2024-01-02,119.5,126.49111134409506,0.0,0.1,-0.0,286.3028285122489,-1.0400000000000003,0.1,124.28000000000003,332.60915789473694
34,2024-01-02,110.6,120.0473604355205,0.0,0.1,-0.0,286.3028285122489,0.0,0.1,-0.0,332.60915789473694
35,2024-01-02,108.28,114.66550103639953,0.0,0.1,-0.0,286.3028285122489,0.0,0.1,-0.0,332.60915789473694
36,2024-01-02,105.88,101.1358420351883,2.0,0.575,-211.76,74.54282851224889,1.8000000000000003,0.5275000000000001,-190.58400000000003,142.0251578947369
37,2024-01-02,100.15,100.59474103781766,1.3684210526315792,0.9,-137.04736842105265,-62.504539908803764,1.5684210526315787,0.9,-157.07736842105263,-15.052210526315719
38,2024-01-02,108.28,100.44433765454663,0.0,0.9,-0.0,-62.504539908803764,0.0,0.9,-0.0,-15.052210526315719
39,2024-01-02,110.0,101.51340845765257,0.0,0.9,-0.0,-62.504539908803764,0.0,0.9,-0.0,-15.052210526315719
40,2024-01-02,112.8,119.56595408148142,0.0,0.9,-0.0,-62.504539908803764,0.0,0.9,-0.0,-15.052210526315719
41,2024-01-02,129.99,117.80577762568909,0.0,0.9,-0.0,-62.504539908803764,-2.0,0.37368421052631584,259.98,244.9277894736843
42,2024-01-02,130.0,129.72283488917674,-2.0,0.37368421052631584,260.0,197.49546009119624,-1.0400000000000003,0.1,135.20000000000005,380.12778947368435
43,2024-01-02,124.29,128.47465624575526,-1.0400000000000003,0.1,129.26160000000004,326.7570600911963,0.0,0.1,-0.0,380.12778947368435
44,2024-01-02,111.26,120.35751426270345,0.0,0.1,-0.0,326.7570600911963,0.0,0.1,-0.0,380.12778947368435
45,2024-01-02,108.28,99.28171320662109,0.0,0.1,-0.0,326.7570600911963,0.0,0.1,-0.0,380.12778947368435
46,2024-01-02,106.0,97.33399560462533,0.0,0.1,-0.0,326.7570600911963,0.0,0.1,-0.0,380.12778947368435
47,2024-01-02,92.41,85.6811769058895,0.0,0.1,-0.0,326.7570600911963,0.0,0.1,-0.0,380.12778947368435
48,2024-01-03,82.5,76.12916540321851,0.0,0.1,-0.0,326.7570600911963,0.0,0.1,-0.0,380.12778947368435
49,2024-01-03,70.1,70.42478138461195,0.0,0.1,-0.0,326.7570600911963,1.8000000000000003,0.5275000000000001,-126.18,253.94778947368434
50,2024-01-03,50.21346,49.44600576547844,1.3684210973687658,0.42500001062508186,-68.71315803588263,258.04390205531365,1.5684210526315787,0.9,-78.75584778947366,175.1919416842107
51,2024-01-03,40.0,41.945131277631006,1.9999999552628134,0.9,-79.99999821051253,178.04390384480112,0.0,0.9,-0.0,175.1919416842107
52,2024-01-03,50.0,53.53086845130511,0.0,0.9,-0.0,178.04390384480112,0.0,0.9,-0.0,175.1919416842107
53,2024-01-03,75.0,81.89902881049169,0.0,0.9,-0.0,178.04390384480112,0.0,0.9,-0.0,175.1919416842107
54,2024-01-03,95.46,91.77404072516578,0.0,0.9,-0.0,178.04390384480112,0.0,0.9,-0.0,175.1919416842107
55,2024-01-03,108.28,117.77815059445005,0.0,0.9,-0.0,178.04390384480112,0.0,0.9,-0.0,175.1919416842107
56,2024-01-03,114.99561,110.54536984585732,0.0,0.9,-0.0,178.04390384480112,-2.0,0.37368421052631584,229.99122,405.1831616842107
57,2024-01-03,113.34489,123.63525637848717,-2.0,0.37368421052631584,226.68978,404.73368384480113,-1.0400000000000003,0.1,117.87868560000004,523.0618472842107
58,2024-01-03,107.85233,98.79662199530621,0.0,0.37368421052631584,-0.0,404.73368384480113,0.0,0.1,-0.0,523.0618472842107
59,2024-01-03,105.0,114.48341861692137,-1.0400000000000003,0.1,109.20000000000003,513.9336838448012,0.0,0.1,-0.0,523.0618472842107
60,2024-01-03,92.04644,85.91457760139451,2.0,0.575,-184.09288,329.84080384480114,1.8000000000000003,0.5275000000000001,-165.68359200000003,357.37825528421064
61,2024-01-03,91.59366,91.42513587502705,1.3684210526315792,0.9,-125.33869263157897,204.50211121322218,1.5684210526315787,0.9,-143.65742463157892,213.72083065263172
62,2024-01-03,97.50897,98.69209724609624,0.0,0.9,-0.0,204.50211121322218,0.0,0.9,-0.0,213.72083065263172
63,2024-01-03,106.02775,107.11598460024341,0.0,0.9,-0.0,204.50211121322218,0.0,0.9,-0.0,213.72083065263172
64,2024-01-03,109.7411,105.61875184641531,0.0,0.9,-0.0,204.50211121322218,0.0,0.9,-0.0,213.72083065263172
65,2024-01-03,115.81,110.68844529428883,0.0,0.9,-0.0,204.50211121322218,-2.0,0.37368421052631584,231.62,445.3408306526317
66,2024-01-03,115.81,104.5420288144909,0.0,0.9,-0.0,204.50211121322218,-1.0400000000000003,0.1,120.44240000000003,565.7832306526318
67,2024-01-03,115.81,126.33528020296936,-2.0,0.37368421052631584,231.62,436.1221112132222,0.0,0.1,-0.0,565.7832306526318
68,2024-01-03,109.0,115.58734850767384,-1.0400000000000003,0.1,113.36000000000003,549.4821112132222,0.0,0.1,-0.0,565.7832306526318
69,2024-01-03,106.0,112.17522786261448,0.0,0.1,-0.0,549.4821112132222,0.0,0.1,-0.0,565.7832306526318
70,2024-01-03,101.46,107.68089550207921,0.0,0.1,-0.0,549.4821112132222,0.0,0.1,-0.0,565.7832306526318
71,2024-01-03,82.59,87.53345277063153,0.0,0.1,-0.0,549.4821112132222,0.0,0.1,-0.0,565.7832306526318
72,2024-01-04,74.19,76.80273379805212,0.0,0.1,-0.0,549.4821112132222,0.0,0.1,-0.0,565.7832306526318
73,2024-01-04,65.0,61.81103446899761,0.0,0.1,-0.0,549.4821112132222,1.8000000000000003,0.5275000000000001,-117.00000000000001,448.7832306526318
74,2024-01-04,40.0,42.762994752042744,1.368421052696896,0.42500000001551286,-54.736842107875844,494.7452691053463,1.5684210526315787,0.9,-62.73684210526315,386.0463885473687
75,2024-01-04,35.19694,37.34569705666532,1.999999999934683,0.9,-70.39387999770103,424.3513891076453,0.0,0.9,-0.0,386.0463885473687
76,2024-01-04,49.39,52.191751258386276,0.0,0.9,-0.0,424.3513891076453,0.0,0.9,-0.0,386.0463885473687
77,2024-01-04,70.1,67.36278994084486,0.0,0.9,-0.0,424.3513891076453,0.0,0.9,-0.0,386.0463885473687
78,2024-01-04,97.61,96.17574297105175,0.0,0.9,-0.0,424.3513891076453,0.0,0.9,-0.0,386.0463885473687
79,2024-01-04,106.51,99.1673891520002,0.0,0.9,-0.0,424.3513891076453,0.0,0.9,-0.0,386.0463885473687
80,2024-01-04,109.49416,120.3540613091059,-2.0,0.37368421052631584,218.98832,643.3397091076453,-2.0,0.37368421052631584,218.98832,605.0347085473686
81,2024-01-04,107.23976,103.729731219368,-1.0400000000000003,0.1,111.52935040000003,754.8690595076453,-1.0400000000000003,0.1,111.52935040000003,716.5640589473686
82,2024-01-04,94.35704,85.02774217530492,2.0,0.575,-188.71408,566.1549795076453,0.0,0.1,-0.0,716.5640589473686
83,2024-01-04,87.10039,85.5282536874934,-0.5999999716879802,0.41710527060842617,52.26023153401204,618.4152110416574,0.0,0.1,-0.0,716.5640589473686
84,2024-01-04,83.81886,79.50451385449728,2.0,0.8921052706084261,-167.63772,450.77749104165736,1.8000000000000003,0.5275000000000001,-150.873948,565.6901109473686
85,2024-01-04,85.96413,80.83532421600273,0.03324096585925842,0.9,-2.8575307104508525,447.9199603312065,1.5684210526315787,0.9,-134.82795126315787,430.8621596842107
86,2024-01-04,92.11054,83.33254948773707,0.0,0.9,-0.0,447.9199603312065,0.0,0.9,-0.0,430.8621596842107
87,2024-01-04,103.34,98.59889464173544,0.0,0.9,-0.0,447.9199603312065,0.0,0.9,-0.0,430.8621596842107
88,2024-01-04,110.02,111.7236005006373,0.0,0.9,-0.0,447.9199603312065,0.0,0.9,-0.0,430.8621596842107
89,2024-01-04,116.87,111.98206336247617,0.0,0.9,-0.0,447.9199603312065,-2.0,0.37368421052631584,233.74,664.6021596842107
90,2024-01-04,118.1,115.2805819179145,0.0,0.9,-0.0,447.9199603312065,-1.0400000000000003,0.1,122.82400000000003,787.4261596842108
91,2024-01-04,118.1,119.13235860348384,-2.0,0.37368421052631584,236.2,684.1199603312065,0.0,0.1,-0.0,787.4261596842108
92,2024-01-04,112.99,114.1622045191089,0.0,0.37368421052631584,-0.0,684.1199603312065,0.0,0.1,-0.0,787.4261596842108
93,2024-01-04,107.05,108.27472389214469,-1.0400000000000003,0.1,111.33200000000002,795.4519603312065,0.0,0.1,-0.0,787.4261596842108
