Ora,Prezzo_Vero,PSO_Azione,PSO_SOC,PSO_Profitto_Istantaneo,PSO_Profitto_Cum,PPO_Azione,PPO_SOC,PPO_Profitto_Istantaneo,PPO_Profitto_Cum
3791,103.02712,0.4675317159396628,0.21103878253566993,-48.168446201921554,652.6678087205927,-0.54,0.1,-0.0,3983.322471140719
3792,99.09633,-0.8466989295747869,0.1,39.72276437140027,692.3905730919929,-0.54,0.1,-0.0,3983.322471140719
3793,93.95978,-1.6019476212987378,0.1,-0.0,692.3905730919929,-0.96,0.1,-0.0,3983.322471140719
3794,92.60341,-0.0913831438431969,0.1,-0.0,692.3905730919929,-0.24,0.1,-0.0,3983.322471140719
3795,92.02394,1.7336004891796657,0.5117301161801706,-159.5327474002402,532.8578256917527,-0.28,0.1,-0.0,3983.322471140719
3796,96.45489,0.26194713306899775,0.5739425602840575,-25.26608190598554,507.5917437857672,-0.24,0.1,-0.0,3983.322471140719
3797,109.47,0.7701869463475117,0.7568619600415916,-84.31236501666211,423.2793787691051,-0.24,0.1,-0.0,3983.322471140719
3798,122.18,-1.012531834682692,0.4904062140724621,117.52558258345474,540.8049613525599,-0.6599999999999999,0.1,-0.0,3983.322471140719
3799,121.47,-1.1876805106449835,0.17785871127115066,137.05417404664382,677.8591353992038,-1.66,0.1,-0.0,3983.322471140719
3800,109.58,-0.07837965295916627,0.15723248680821217,8.159400252702168,686.018535651906,-1.72,0.1,-0.0,3983.322471140719
3801,104.3,-1.502302624703629,0.1,21.549347630488466,707.5678832823944,-1.72,0.1,-0.0,3983.322471140719
3802,100.19,-1.712605390062754,0.1,-0.0,707.5678832823944,-1.74,0.1,-0.0,3983.322471140719
3803,68.52,1.8255670975941576,0.5335721856786124,-125.08785752715167,582.4800257552428,-1.24,0.1,-0.0,3983.322471140719
3804,64.79,0.17156059604045115,0.5743178272382196,-11.115411017460831,571.364614737782,-1.7,0.1,-0.0,3983.322471140719
3805,90.0,0.5997895162284559,0.7167678373424778,-53.98105646056103,517.3835582772209,-1.9,0.1,-0.0,3983.322471140719
3806,95.0,0.904257476620423,0.9,-73.29286506300888,444.090693214212,-1.6400000000000001,0.1,-0.0,3983.322471140719
3807,99.26,-0.3525182342032105,0.8072320436307341,33.24141193066014,477.3321051448722,-0.9199999999999999,0.1,-0.0,3983.322471140719
3808,105.0,0.5457912073753097,0.9,-41.013201763254415,436.31890338161776,-1.38,0.1,-0.0,3983.322471140719
3809,113.61,0.2121008076608919,0.9,-0.0,436.31890338161776,-0.1399999999999999,0.1,-0.0,3983.322471140719
3810,136.04106,0.30866980874303707,0.9,-0.0,436.31890338161776,-1.5,0.1,-0.0,3983.322471140719
3811,147.39334,-0.1391977394550441,0.8633690159328832,19.49097875179229,455.80988213341004,-1.76,0.1,-0.0,3983.322471140719
