Ora,Prezzo_Vero,PSO_Azione,PSO_SOC,PSO_Profitto_Istantaneo,PSO_Profitto_Cum,PPO_Azione,PPO_SOC,PPO_Profitto_Istantaneo,PPO_Profitto_Cum
215,103.46,0.4952544206975693,0.5900953841359234,-51.239022365370516,-175.6706574614305,-0.09999999999999987,0.1,-0.0,172.3486501473683
216,97.97,-0.6483511019072559,0.4194766731076982,60.34300958116116,-115.32764788026932,-1.18,0.1,-0.0,172.3486501473683
217,92.9,-1.7137625879024116,0.09999999999999998,107.14257238345566,-8.185075496813667,-0.09999999999999987,0.1,-0.0,172.3486501473683
218,91.29,0.37656438561254735,0.18943404158297997,-34.37656276256945,-42.561638259383116,-1.1400000000000001,0.1,-0.0,172.3486501473683
219,92.2,-0.7316360799642605,0.1,29.767405268562214,-12.794232990820902,-1.04,0.1,-0.0,172.3486501473683
220,91.29,0.9708165983637493,0.33056894211139043,-88.62584726462669,-101.42008025544759,-1.04,0.1,-0.0,172.3486501473683
221,99.5,1.7546356633418325,0.7472949121550756,-174.58624850251235,-276.0063287579599,-1.04,0.1,-0.0,172.3486501473683
222,108.96,0.07285858515247501,0.7645988261287884,-7.938671438213676,-283.9450001961736,-1.04,0.1,-0.0,172.3486501473683
223,120.0,1.647818696806039,0.9,-68.41322469282274,-352.35822488899635,-0.54,0.1,-0.0,172.3486501473683
224,139.2,-1.5212067617997835,0.4996824311053201,201.16438218040332,-151.19384270859302,-0.54,0.1,-0.0,172.3486501473683
225,130.38739,-1.4934913153707496,0.10665840074459654,184.995812868916,33.80197016032298,-0.52,0.1,-0.0,172.3486501473683
226,117.46942,0.34135028513948695,0.1877290934652247,-40.09822001217015,-6.296249851847172,-0.54,0.1,-0.0,172.3486501473683
227,109.13,-0.5462174509716786,0.1,34.56169225119449,28.26544239934732,-1.28,0.1,-0.0,172.3486501473683
228,104.2,0.21232800947300046,0.1504279022498376,-22.12457858708665,6.1408638122606725,-1.18,0.1,-0.0,172.3486501473683
229,106.54,-0.23196085724786997,0.1,19.395045227568687,25.53590903982936,-1.18,0.1,-0.0,172.3486501473683
230,110.2,1.21426699899376,0.38838841226101795,-133.81222328911235,-108.27631424928299,-1.8599999999999999,0.1,-0.0,172.3486501473683
231,119.7728,1.522878380829773,0.750072027708089,-182.39940773144824,-290.6757219807312,-1.66,0.1,-0.0,172.3486501473683
232,133.13612,-1.9524519549963415,0.23626888165642013,246.94478388589616,-43.73093809483507,-1.66,0.1,-0.0,172.3486501473683
233,143.78766,-1.963565206158413,0.1,70.73355888333879,27.00262078850372,-1.68,0.1,-0.0,172.3486501473683
234,140.0,-0.05022583408073977,0.1,-0.0,27.00262078850372,-1.18,0.1,-0.0,172.3486501473683
235,132.15399,-1.6003460063906245,0.1,-0.0,27.00262078850372,-1.18,0.1,-0.0,172.3486501473683
236,120.0,-1.80694527798234,0.1,-0.0,27.00262078850372,-1.66,0.1,-0.0,172.3486501473683
237,109.13,-0.5609991660793221,0.1,-0.0,27.00262078850372,-0.6399999999999999,0.1,-0.0,172.3486501473683
238,105.37,1.4683315901680265,0.4487287526649063,-154.71809965600497,-127.71547886750125,-0.24,0.1,-0.0,172.3486501473683
239,103.62,-1.218973514522725,0.12794624884313655,119.99453379610252,-7.720945071398731,-1.9,0.1,-0.0,172.3486501473683
240,91.74873,0.16534553618228287,0.16721581368642874,-15.170242955893501,-22.89118802729223,-1.9,0.1,-0.0,172.3486501473683
241,88.6,0.3724788221249793,0.2556795339411113,-33.001623640273166,-55.8928116675654,-1.66,0.1,-0.0,172.3486501473683
242,87.24772,1.1436582610312933,0.5272983709360435,-99.78157573414519,-155.6743874017106,-1.66,0.1,-0.0,172.3486501473683
243,82.38093,0.7137221795908166,0.6968073885888624,-58.797096916318495,-214.47148431802907,-1.66,0.1,-0.0,172.3486501473683
244,83.61,0.9079535800108482,0.9,-71.53235469509566,-286.0038390131247,-1.1400000000000001,0.1,-0.0,172.3486501473683
245,90.35,1.7475565318147526,0.9,-0.0,-286.0038390131247,-1.66,0.1,-0.0,172.3486501473683
246,103.1,1.151341655086033,0.9,-0.0,-286.0038390131247,-1.04,0.1,-0.0,172.3486501473683
247,116.89149,1.6924365214414783,0.9,-0.0,-286.0038390131247,-1.04,0.1,-0.0,172.3486501473683
248,140.87915,-0.6145050302709509,0.7382881499286971,82.24239901853105,-203.76143999459367,-1.04,0.1,-0.0,172.3486501473683
249,129.16361,0.15047068402254427,0.7740249373840513,-19.435336747521138,-223.19677674211482,-1.04,0.1,-0.0,172.3486501473683
250,113.65,-0.0660864478950911,0.7566337668853431,7.135188563113249,-216.06158817900157,-0.3599999999999999,0.1,-0.0,172.3486501473683
251,106.48,0.9190300237445257,0.9,-64.27636421915228,-280.33795239815385,-0.52,0.1,-0.0,172.3486501473683
252,99.38404,1.1261336859298399,0.9,-0.0,-280.33795239815385,-1.12,0.1,-0.0,172.3486501473683
253,99.0,0.8268775491282652,0.9,-0.0,-280.33795239815385,-1.66,0.1,-0.0,172.3486501473683
254,105.98,1.3285931370514956,0.9,-0.0,-280.33795239815385,-0.6399999999999999,0.1,-0.0,172.3486501473683
255,113.71016,-1.4434985199032173,0.5201319684465218,155.9334252750601,-124.40452712309374,-1.68,0.1,-0.0,172.3486501473683
256,120.0,-1.5660781170884124,0.10800614816009746,178.53290534807903,54.12837822498528,-1.68,0.1,-0.0,172.3486501473683
257,128.75,-0.2712546205427513,0.1,3.721157587961295,57.84953581294658,-0.94,0.1,-0.0,172.3486501473683
258,136.72,1.3907536498559017,0.4303039918407766,-190.14383900829887,-132.29430319535228,-0.94,0.1,-0.0,172.3486501473683
259,132.31,-0.27892836431247847,0.3569017907059139,35.059761288074824,-97.23454190727746,-0.94,0.1,-0.0,172.3486501473683
260,117.93,-1.6735093026013343,0.09999999999999998,109.37010572239382,12.135563815116356,-0.94,0.1,-0.0,172.3486501473683
261,107.19,-1.6796909890962697,0.09999999999999998,-0.0,12.135563815116356,-0.6399999999999999,0.1,-0.0,172.3486501473683
262,105.98,-0.3038322718494011,0.09999999999999998,-0.0,12.135563815116356,-0.24,0.1,-0.0,172.3486501473683
263,99.0,-1.6464087788381154,0.09999999999999998,-0.0,12.135563815116356,-0.24,0.1,-0.0,172.3486501473683
264,101.46,0.4619234704960484,0.20970682424281148,-46.86675531652907,-34.73119150141272,-0.15999999999999992,0.1,-0.0,172.3486501473683
265,95.64,0.7918766383170595,0.3977775258431131,-75.73508168864356,-110.46627319005628,-1.66,0.1,-0.0,172.3486501473683
266,91.2,-1.9507360658917037,0.09999999999999998,98.03789038837981,-12.428382801676477,-0.6799999999999999,0.1,-0.0,172.3486501473683
267,89.9,-1.4567875914031765,0.09999999999999998,-0.0,-12.428382801676477,-1.82,0.1,-0.0,172.3486501473683
268,88.59,-0.20729058953501633,0.09999999999999998,-0.0,-12.428382801676477,-0.52,0.1,-0.0,172.3486501473683
269,94.76,1.0211672758318162,0.3425272280100563,-96.76581105782292,-109.19419385949939,-1.04,0.1,-0.0,172.3486501473683
270,112.82,-0.7568298391359671,0.14336148086901232,81.11626532875381,-28.07792853074558,-0.43999999999999995,0.1,-0.0,172.3486501473683
271,129.0,0.5836716573748717,0.28198349949554435,-75.29364380135846,-103.37157233210404,-1.84,0.1,-0.0,172.3486501473683
272,140.73851,-1.6168339346053537,0.1,92.45963249455507,-10.911939837548971,-0.15999999999999992,0.1,-0.0,172.3486501473683
273,134.96004,-0.6799094117462041,0.1,-0.0,-10.911939837548971,-1.04,0.1,-0.0,172.3486501473683
274,121.5027,0.24108221414099118,0.15725702585848542,-29.29213994010861,-40.20407977765758,-1.12,0.1,-0.0,172.3486501473683
275,113.8973,0.9164454048439445,0.37491280950892225,-104.38065720913221,-144.58473698678978,-1.9,0.1,-0.0,172.3486501473683
276,103.42,1.4964567986967134,0.7303212991993917,-154.7635621212141,-299.34829910800386,-1.26,0.1,-0.0,172.3486501473683
277,100.07708,-0.1175435268845555,0.6993887921245087,11.175242296332419,-288.1730568116714,-1.58,0.1,-0.0,172.3486501473683
278,104.24191,0.2880055542175719,0.767790111251182,-30.022249062248253,-318.19530587391966,-0.6399999999999999,0.1,-0.0,172.3486501473683
279,110.0,1.997922718308812,0.9,-61.23405373629466,-379.4293596102143,-1.58,0.1,-0.0,172.3486501473683
280,120.0,-0.8347035575387305,0.6803411690687551,95.15620555941527,-284.273154050799,-1.96,0.1,-0.0,172.3486501473683
281,127.5,-1.5588561992764993,0.2701158534696763,188.81645713736597,-95.45669691343303,-1.06,0.1,-0.0,172.3486501473683
282,126.0,0.974418297273735,0.5015401990721884,-122.7767054564906,-218.23340236992362,-0.06000000000000005,0.1,-0.0,172.3486501473683
283,119.47,-1.4239472563096398,0.12681723688544105,161.61302977574704,-56.62037259417659,-0.15999999999999992,0.1,-0.0,172.3486501473683
284,110.0,-1.3064675467526996,0.1,10.64912476720864,-45.97124782696795,-0.06000000000000005,0.1,-0.0,172.3486501473683
285,107.0,-1.2696685277182111,0.1,-0.0,-45.97124782696795,-1.68,0.1,-0.0,172.3486501473683
286,105.0,-1.2292721932183506,0.1,-0.0,-45.97124782696795,-1.3399999999999999,0.1,-0.0,172.3486501473683
287,95.49,0.05856907872353023,0.11391015619683843,-5.592761327309901,-51.56400915427785,-1.66,0.1,-0.0,172.3486501473683
288,92.8,0.3794548795385584,0.20403069008724606,-35.21341282117822,-86.77742197545606,-1.82,0.1,-0.0,172.3486501473683
289,87.7,0.07306473333828345,0.22138356425508837,-6.407777113767459,-93.18519908922352,-1.82,0.1,-0.0,172.3486501473683
290,87.08,-0.42373151595470615,0.10987527058279728,35.05361338886902,-58.1315857003545,-0.15999999999999992,0.1,-0.0,172.3486501473683
291,85.59,1.365179040146018,0.43410529261747655,-116.84567404609768,-174.97725974645218,-1.82,0.1,-0.0,172.3486501473683
292,83.4,1.7685869960675364,0.8541447041835164,-147.50015547203256,-322.47741521848474,-1.82,0.1,-0.0,172.3486501473683
293,83.9,-0.29970358454691004,0.7752753398290664,23.887874206311466,-298.5895410121733,-0.6799999999999999,0.1,-0.0,172.3486501473683
294,95.52,1.9924865530791145,0.9,-50.16294542958982,-348.7524864417631,-1.48,0.1,-0.0,172.3486501473683
295,104.93,-1.241427508326891,0.5733085504402918,123.74983902630365,-225.00264741545945,-0.74,0.1,-0.0,172.3486501473683
296,107.63,-1.4432893270813887,0.19349556962940007,147.57416876008136,-77.42847865537809,-1.12,0.1,-0.0,172.3486501473683
297,104.93,-0.07880769440004443,0.17275670268201995,7.855826804726828,-69.57265185065125,-1.12,0.1,-0.0,172.3486501473683
298,101.0,-0.4682755573848576,0.1,26.52782136489129,-43.04483048575996,-1.9,0.1,-0.0,172.3486501473683
299,88.40127,1.0418755265337611,0.34744543755176827,-92.10311972750318,-135.14795021326313,-1.4,0.1,-0.0,172.3486501473683
300,84.85,0.821803851629141,0.5426238523136893,-69.73005681073262,-204.87800702399574,-1.26,0.1,-0.0,172.3486501473683
301,83.4,1.489584195089145,0.8964000986473613,-124.23132187043471,-329.10932889443046,-0.6399999999999999,0.1,-0.0,172.3486501473683
302,92.23,1.029990995441926,0.9,-1.3979743231742048,-330.50730321760466,-1.4,0.1,-0.0,172.3486501473683
303,101.59,-0.14382756679906183,0.8621506403160364,13.880870385560858,-316.6264328320438,-1.68,0.1,-0.0,172.3486501473683
304,107.92,-1.9017651718848572,0.3616861213989687,194.9765724823231,-121.64986034972071,-0.06000000000000005,0.1,-0.0,172.3486501473683
305,124.76962,1.108933124498166,0.6250577384672831,-138.36116454904885,-260.01102489876956,-0.06000000000000005,0.1,-0.0,172.3486501473683
306,128.79108,1.9422063485875625,0.9,-149.0952033702782,-409.10622826904773,-1.06,0.1,-0.0,172.3486501473683
307,128.20411,-1.500922600880223,0.505020368189415,182.80322391349745,-226.30300435555029,-0.06000000000000005,0.1,-0.0,172.3486501473683
308,117.86647,-0.04774842866934126,0.49245499222379885,5.346541798536949,-220.95646255701334,-0.06000000000000005,0.1,-0.0,172.3486501473683
309,105.0,-0.629579802045479,0.32677609694867277,62.800585254036534,-158.15587730297682,-0.06000000000000005,0.1,-0.0,172.3486501473683
310,101.96,1.4887813507315566,0.6803616677474175,-151.7961465205895,-309.9520238235663,-1.3399999999999999,0.1,-0.0,172.3486501473683
311,95.52,-0.5746717568823017,0.5291322580415486,52.14801390652758,-257.80400991703874,-1.4,0.1,-0.0,172.3486501473683
